,Eviction Address,Executed Date,Residential/Commercial,BOROUGH,Eviction Postcode,Latitude,Longitude,NTAName
61003,517 THIRD AVENUE,2019-03-05,Residential,MANHATTAN,10016,40.746115,-73.977827,Murray Hill-Kips Bay
61018,55 EAST 179TH STREET,2019-01-11,Residential,BRONX,10453,40.852139,-73.907431,Mount Hope
61033,25 BROAD STREET,2019-06-04,Residential,MANHATTAN,10004,40.706114,-74.01126,Battery Park City-Lower Manhattan
61036,3019 LEWMAY ROAD,2019-05-24,Residential,QUEENS,11691,40.594072,-73.762946,Far Rockaway-Bayswater
61037,30-51 71ST STREET,2019-06-14,Residential,QUEENS,11370,40.759138,-73.896428,Jackson Heights
61046,517-519 BROOME STREET,2019-06-17,Commercial,MANHATTAN,10013,40.723731,-74.003756,SoHo-TriBeCa-Civic Center-Little Italy
61047,605 WEST 42ND STREET,2019-02-26,Residential,MANHATTAN,10036,40.76096,-73.998617,Clinton
61067,1350 PROSPECT AVENUE,2019-01-28,Residential,BRONX,10459,40.829986,-73.897322,Morrisania-Melrose
61088,25-90 35TH STREET,2019-06-20,Residential,QUEENS,11103,40.769026,-73.915247,Astoria
61095,800 EAST 160TH ST,2019-04-30,Residential,BRONX,10456,40.820099,-73.903321,Melrose South-Mott Haven North
61098,49-57 CROWN STREET,2019-04-17,Residential,BROOKLYN,11225,40.667286,-73.959905,Crown Heights South
61102,2859 RANDALL AVENUE,2019-05-24,Residential,BRONX,10465,40.825482,-73.8232,Schuylerville-Throgs Neck-Edgewater Park
61107,200 WEST 131ST ST,2019-06-25,Residential,MANHATTAN,10027,40.812812,-73.945739,Central Harlem North-Polo Grounds
61112,52 WILLOUGHBY STREET A/K/A 395 JAY STREET,2019-02-07,Commercial,BROOKLYN,11201,40.692206,-73.986788,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
61126,212-23 JAMAICA AVENUE,2019-04-17,Residential,QUEENS,11428,40.715883,-73.746027,Queens Village
61127,45-45 CENTER BLVD,2019-02-11,Residential,QUEENS,11109,40.748068,-73.95667,Hunters Point-Sunnyside-West Maspeth
61138,130 WADSWORTH AVENUE,2019-06-03,Residential,MANHATTAN,10033,40.84893,-73.93564,Washington Heights South
61140,652 EAST 96 STREET,2019-03-11,Residential,BROOKLYN,11236,40.652923,-73.912378,Rugby-Remsen Village
61141,1231 ST. LAWRENCE AV,2019-01-11,Residential,BRONX,10472,40.83074,-73.867065,Soundview-Bruckner
61143,212 THROOP AVENUE,2019-01-09,Residential,BROOKLYN,11206,40.697073,-73.943738,Bedford
61170,286 STANHOPE STREET,2019-01-07,Residential,BROOKLYN,11237,40.702268,-73.918881,Bushwick North
61183,690 MACON STREET,2019-05-22,Residential,BROOKLYN,11233,40.684076,-73.923507,Stuyvesant Heights
61191,2300 FIFTH AVENUE,2019-06-04,Residential,MANHATTAN,10037,40.81551,-73.935632,Central Harlem North-Polo Grounds
61197,190 WEST BURNSIDE AV ENUE,2019-04-30,Residential,BRONX,10453,40.854459,-73.915981,University Heights-Morris Heights
61201,226 WEST TREMONT AVENUE,2019-06-07,Residential,BRONX,10453,40.852685,-73.917891,University Heights-Morris Heights
61219,674 EAST 241ST ST,2019-03-28,Residential,BRONX,10470,40.903782,-73.851125,Woodlawn-Wakefield
61226,233 JAMAICA AVENUE,2019-01-28,Residential,BROOKLYN,11207,40.680492,-73.892509,Cypress Hills-City Line
61233,37 STANHOPE STREET,2019-05-22,Residential,BROOKLYN,11221,40.695669,-73.925387,Bushwick South
61234,32 NICHOLAS ST.,2019-02-05,Residential,STATEN ISLAND,10301,40.64647,-74.081185,West New Brighton-New Brighton-St. George
61242,950 RUTLAND ROAD,2019-06-14,Residential,BROOKLYN,11212,40.661621,-73.927999,Rugby-Remsen Village
61245,109-44 177TH STREET,2019-02-19,Residential,QUEENS,11433,40.699064,-73.778044,South Jamaica
61248,730 EAST 103RD ST,2019-01-07,Residential,BROOKLYN,11236,40.647874,-73.897628,Canarsie
61255,633 CRESCENT ST,2019-01-11,Residential,BROOKLYN,11208,40.672285,-73.869219,East New York
61256,221-03 MANOR ROAD,2019-02-04,Residential,QUEENS,11427,40.731327,-73.743092,Bellerose
61263,1900 COLDEN AVENUE,2019-04-22,Residential,BRONX,10462,40.850346,-73.858026,Pelham Parkway
61265,177 BAY 17TH STREET,2019-01-11,Residential,BROOKLYN,11214,40.604036,-74.00721,Bath Beach
61268,441 OCEAN AVENUE,2019-06-05,Residential,BROOKLYN,11226,40.651888,-73.961345,Flatbush
61291,1042 EAST 223RD STREET,2019-01-08,Residential,BRONX,10466,40.883323,-73.851637,Williamsbridge-Olinville
61307,345 EAST 72ND ST.,2019-04-15,Residential,MANHATTAN,10021,40.768264,-73.957068,Lenox Hill-Roosevelt Island
61314,115-117 WEST 197TH S TREET,2019-06-18,Residential,BRONX,10468,40.872092,-73.899741,Van Cortlandt Village
61316,118-18 METROPOLITAN AVENUE,2019-06-11,Residential,QUEENS,11415,40.706868,-73.834241,Kew Gardens
61327,2742 MATTHEWS AVENUE,2019-03-12,Residential,BRONX,10467,40.866207,-73.862544,Bronxdale
61348,992 BOSTON ROAD,2019-03-14,Residential,BRONX,10456,40.825413,-73.907515,Morrisania-Melrose
61359,1785 POPHAM AVENUE,2019-02-05,Residential,BRONX,10453,40.851463,-73.917918,University Heights-Morris Heights
61360,813 FREEMAN STREET,2019-01-25,Residential,BRONX,10459,40.830326,-73.897676,Morrisania-Melrose
61364,2363 LYON AVENUE,2019-02-05,Residential,BRONX,10462,40.837447,-73.848585,Westchester-Unionport
61373,469 EAST 48TH STREET,2019-03-14,Residential,BROOKLYN,11203,40.650464,-73.932184,East Flatbush-Farragut
61376,1772 SEDGWICK AVENUE,2019-05-14,Residential,BRONX,10453,40.851641,-73.921117,University Heights-Morris Heights
61379,2828 VALENTINE AVENU E,2019-05-03,Residential,BRONX,10458,40.869053,-73.890309,Bedford Park-Fordham North
61381,530 GEORGIA AVENUE,2019-02-15,Residential,BROOKLYN,11207,40.663502,-73.895686,East New York (Pennsylvania Ave)
61383,400 EAST 89TH ST   UNIT 14P,2019-02-19,Residential,MANHATTAN,10128,40.778718,-73.947778,Yorkville
61384,1580 EAST 102 STREET,2019-04-26,Residential,BROOKLYN,11236,40.634706,-73.884353,Canarsie
61387,117-36 166TH STREET,2019-02-25,Residential,QUEENS,11434,40.683773,-73.779645,Baisley Park
61394,1267 SHERIDAN AVE.,2019-03-25,Residential,BRONX,10456,40.835641,-73.915177,East Concourse-Concourse Village
61396,1624 NOSTRAND AVENUE,2019-06-27,Commercial,BROOKLYN,11226,40.646361,-73.949107,Erasmus
61428,522 WEST 157TH ST,2019-01-17,Residential,MANHATTAN,10032,40.833286,-73.943059,Washington Heights South
61434,345 CYPRESS AVENUE,2019-03-27,Residential,BRONX,10454,40.808376,-73.913004,Mott Haven-Port Morris
61435,226-17 146 AVENUE,2019-01-14,Residential,QUEENS,11413,40.659782,-73.75475,Springfield Gardens South-Brookville
61444,555 TENTH AVENUE,2019-01-10,Residential,MANHATTAN,10018,40.758888,-73.996022,Hudson Yards-Chelsea-Flatiron-Union Square
61454,405 60TH STREET  A/K /A 5923 4TH AVENUE,2019-06-17,Residential,BROOKLYN,11220,40.640565,-74.017962,Sunset Park West
61455,2030 WALTON AVENUE,2019-01-15,Residential,BRONX,10453,40.852901,-73.906957,Mount Hope
61458,4360 FURMAN AVENUE,2019-01-07,Residential,BRONX,10466,40.897242,-73.854117,Woodlawn-Wakefield
61459,1403 LELAND AVENUE,2019-04-09,Residential,BRONX,10460,40.83582,-73.864193,West Farms-Bronx River
61461,46-01 67TH STREET,2019-03-14,Residential,QUEENS,11377,40.739553,-73.897653,Elmhurst-Maspeth
61467,401 MACON STREET,2019-01-03,Residential,BROOKLYN,11233,40.682676,-73.935836,Stuyvesant Heights
61473,150-21 119TH ROAD,2019-01-11,Residential,QUEENS,11434,40.678719,-73.791091,Baisley Park
61477,90-12 JAMAICA AVENUE,2019-01-17,Residential,QUEENS,11421,40.692875,-73.854477,Woodhaven
61487,1249 COLLEGE AVENUE,2019-04-12,Residential,BRONX,10456,40.834074,-73.91262,East Concourse-Concourse Village
61491,4623 6TH AVENUE,2019-06-10,Residential,BROOKLYN,11220,40.645842,-74.005953,Sunset Park East
61504,183 UTICA AVENUE,2019-02-11,Commercial,BROOKLYN,11213,40.672624,-73.930752,Crown Heights North
61510,528 WEST 123RD STREET,2019-01-28,Residential,MANHATTAN,10027,40.811816,-73.959146,Morningside Heights
61512,1875 ARCHER STREET,2019-02-13,Residential,BRONX,10460,40.837845,-73.863853,West Farms-Bronx River
61514,147-09 119 AVENUE,2019-02-14,Residential,QUEENS,11436,40.67906,-73.792917,Baisley Park
61519,104-32 122ND STREET,2019-05-20,Residential,QUEENS,11419,40.686889,-73.821462,South Ozone Park
61521,577 CRESCENT STREET,2019-01-16,Residential,BROOKLYN,11208,40.673718,-73.869574,East New York
61532,295 JACKSON STREET,2019-01-29,Residential,BROOKLYN,11211,40.717558,-73.938764,East Williamsburg
61536,3202 GUNTHER AVENUE,2019-03-15,Residential,BRONX,10469,40.874295,-73.840936,Eastchester-Edenwald-Baychester
61537,241 WEST 62ND STREET,2019-06-05,Residential,MANHATTAN,10023,40.773465,-73.988389,Lincoln Square
61544,309 GOLD STREET,2019-04-17,Residential,BROOKLYN,11201,40.695134,-73.983242,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
61548,287 THROGGS NECK BLVD.,2019-05-28,Residential,BRONX,10465,40.819352,-73.813707,Schuylerville-Throgs Neck-Edgewater Park
61549,2321 7TH AVENUE,2019-03-05,Residential,MANHATTAN,10030,40.816066,-73.943135,Central Harlem North-Polo Grounds
61551,139-09 34TH ROAD,2019-04-25,Residential,QUEENS,11354,40.766383,-73.828797,Flushing
61554,1400 GRAND CONCOURSE,2019-01-08,Residential,BRONX,10456,40.838958,-73.913615,East Concourse-Concourse Village
61572,145-33 ARLINGTON TERRACE,2019-04-08,Residential,QUEENS,11435,40.689869,-73.802364,South Jamaica
61584,31-10 23RD STREET,2019-02-01,Residential,QUEENS,11106,40.766414,-73.928813,Astoria
61586,135-19 95TH STREET,2019-04-29,Residential,QUEENS,11417,40.673719,-73.841487,Ozone Park
61590,164-01 FOCH BLVD,2019-01-28,Residential,QUEENS,11434,40.684565,-73.782091,Baisley Park
61604,7501 RIDGE BLVD,2019-02-20,Residential,BROOKLYN,11209,40.632037,-74.030487,Bay Ridge
61607,10 WEST 135TH STREET,2019-06-17,Residential,MANHATTAN,10037,40.812973,-73.938196,Central Harlem North-Polo Grounds
61616,223 MOTT STREET,2019-06-26,Residential,MANHATTAN,10012,40.7223,-73.995209,SoHo-TriBeCa-Civic Center-Little Italy
61617,1690 UNION STREET,2019-04-17,Residential,BROOKLYN,11213,40.667885,-73.93248,Crown Heights North
61636,163-37 WILLETS POINT BLVD.,2019-06-21,Residential,QUEENS,11357,40.781511,-73.801048,Ft. Totten-Bay Terrace-Clearview
61638,288 CROWN STREET,2019-01-03,Residential,BROOKLYN,11225,40.666247,-73.950245,Crown Heights South
61654,740-750 GRAND STREET,2019-02-28,Commercial,BROOKLYN,11211,40.711692,-73.943297,East Williamsburg
61660,209 EAST 116TH STREE T,2019-02-15,Residential,MANHATTAN,10029,40.79776,-73.939554,East Harlem North
61665,140-16 34TH AVENUE,2019-06-25,Residential,QUEENS,11354,40.76652,-73.826984,Flushing
61667,1157 INTERVALE AVE,2019-04-30,Residential,BRONX,10459,40.827605,-73.895819,Longwood
61673,93-12 175TH STREET,2019-04-30,Residential,QUEENS,11433,40.706252,-73.785111,Jamaica
61681,232 QUINCY STREET,2019-02-11,Residential,BROOKLYN,11216,40.686773,-73.952192,Bedford
61691,747 RIVERSIDE DRIVE,2019-05-20,Residential,MANHATTAN,10031,40.831481,-73.949305,Hamilton Heights
61697,683 BARBEY STREET,2019-04-26,Residential,BROOKLYN,11207,40.665592,-73.885673,East New York
61703,2769 UNIVERSITY AVEN UE,2019-05-21,Residential,BRONX,10468,40.87067,-73.899498,Van Cortlandt Village
61707,189 BEACH 112 STREET,2019-03-19,Residential,QUEENS,11698,40.580396,-73.833507,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel
61746,444 NEPTUNE AVENUE,2019-02-20,Residential,BROOKLYN,11224,40.579966,-73.969699,West Brighton
61748,643A GREENE AVENUE,2019-02-01,Residential,BROOKLYN,11221,40.689317,-73.943269,Bedford
61750,87-13 125 ST,2019-03-06,Residential,QUEENS,11418,40.700443,-73.825389,Richmond Hill
61774,146-17 107TH AVENUE,2019-06-25,Residential,QUEENS,11435,40.692971,-73.802726,South Jamaica
61800,1641 65TH STREET,2019-01-08,Residential,BROOKLYN,11204,40.621356,-73.993844,Bensonhurst West
61802,620 LENOX AVENUE,2019-01-28,Residential,MANHATTAN,10037,40.817647,-73.938264,Central Harlem North-Polo Grounds
61809,94-30 77TH STREET - 1ST FLOOR,2019-03-18,Residential,QUEENS,11416,40.683429,-73.862174,Woodhaven
61815,2179 VALENTINE AVE,2019-04-18,Commercial,BRONX,10457,40.854706,-73.899063,Mount Hope
61824,347 76TH STREET,2019-01-25,Residential,BROOKLYN,11209,40.630455,-74.026775,Bay Ridge
61842,940 SIMPSON STREET,2019-01-24,Residential,BRONX,10459,40.821078,-73.892831,Hunts Point
61845,383 BRADFORD STREET,2019-03-29,Residential,BROOKLYN,11207,40.669476,-73.891355,East New York (Pennsylvania Ave)
61859,1849 SEDGWICK AVENUE,2019-04-30,Residential,BRONX,10453,40.853212,-73.918082,University Heights-Morris Heights
61863,1926 PUTNAM AVENUE,2019-03-29,Residential,QUEENS,11385,40.703892,-73.903006,Ridgewood
61873,98-38 57TH AVENUE,2019-02-15,Residential,QUEENS,11368,40.73806,-73.861069,Corona
61875,105 PINEHURST AVENUE,2019-02-05,Residential,MANHATTAN,10033,40.851778,-73.938981,Washington Heights North
61876,899 EAGLE AVENUE,2019-03-28,Residential,BRONX,10456,40.822518,-73.908292,Morrisania-Melrose
61884,67-50 G 192ND STREET    UNIT G,2019-01-30,Residential,QUEENS,11365,40.736879,-73.781075,Fresh Meadows-Utopia
61888,8-12 E 16TH STREET,2019-05-15,Commercial,MANHATTAN,10003,40.737169,-73.992289,Hudson Yards-Chelsea-Flatiron-Union Square
61899,1582 PACIFIC STREET,2019-02-25,Residential,BROOKLYN,11213,40.676934,-73.93675,Crown Heights North
61900,50-45 NEWTOWN ROAD,2019-03-11,Residential,QUEENS,11377,40.753438,-73.910896,Astoria
61901,3246 KINGSBRIDGE AVENUE,2019-05-10,Residential,BRONX,10463,40.882144,-73.904294,Spuyten Duyvil-Kingsbridge
61909,156-43 79TH STREET,2019-02-25,Residential,QUEENS,11414,40.661535,-73.854088,Lindenwood-Howard Beach
61923,103-30 116TH STREET,2019-05-14,Residential,QUEENS,11419,40.686725,-73.827292,South Ozone Park
61933,1889 SEDGWICK AVENUE,2019-05-09,Residential,BRONX,10453,40.854224,-73.917347,University Heights-Morris Heights
61935,55-25 98TH STREET,2019-04-18,Residential,QUEENS,11368,40.738833,-73.862756,Corona
61936,555 EAST 78TH STREET,2019-01-18,Residential,MANHATTAN,10075,40.769922,-73.949049,Lenox Hill-Roosevelt Island
61943,1720 UNIVERSITY AVE,2019-01-07,Residential,BRONX,10453,40.848743,-73.917856,University Heights-Morris Heights
61949,336 WEST 37TH STREET,2019-02-01,Commercial,MANHATTAN,10018,40.754573,-73.99324,Hudson Yards-Chelsea-Flatiron-Union Square
61956,111-73 43RD AVENUE,2019-02-15,Residential,QUEENS,11368,40.749735,-73.854237,Corona
61957,107-129 EAST 126TH STREET,2019-06-03,Residential,MANHATTAN,10035,40.805507,-73.937997,East Harlem North
61961,1020 EAST 85TH ST,2019-01-14,Residential,BROOKLYN,11236,40.635836,-73.907371,Canarsie
61965,144-10 LIBERTY AVE,2019-04-26,Residential,QUEENS,11435,40.69272,-73.808695,Jamaica
61973,262 E. 197TH STREET,2019-04-25,Residential,BRONX,10458,40.868229,-73.889588,Bedford Park-Fordham North
61974,382 BEACH 25TH STREET,2019-04-19,Residential,QUEENS,11691,40.597131,-73.759298,Far Rockaway-Bayswater
61976,423 BEACH 9TH STREET,2019-04-12,Residential,QUEENS,11691,40.599372,-73.744878,Far Rockaway-Bayswater
61978,2727 SURF AVENUE,2019-01-03,Residential,BROOKLYN,11224,40.573143,-73.993128,Seagate-Coney Island
61979,3950 BRONX BOULEVARD,2019-04-03,Residential,BRONX,10466,40.888584,-73.864429,Williamsbridge-Olinville
61980,250 WEST 146TH STREET,2019-04-08,Residential,MANHATTAN,10039,40.822929,-73.940076,Central Harlem North-Polo Grounds
62004,340 EAST 55TH STREET,2019-02-01,Residential,MANHATTAN,10022,40.757565,-73.965215,Turtle Bay-East Midtown
62010,194 HIGHLAND PLACE,2019-05-06,Residential,BROOKLYN,11208,40.680395,-73.880946,East New York
62022,1601 WEST 5TH STREET,2019-03-01,Residential,BROOKLYN,11223,40.607866,-73.978629,Bensonhurst East
62034,535 EDGECOMBE AVENUE,2019-03-20,Residential,MANHATTAN,10032,40.833103,-73.93941,Washington Heights South
62035,170 SOUNDVIEW AVENUE,2019-06-21,Residential,BRONX,10473,40.808494,-73.853863,Soundview-Castle Hill-Clason Point-Harding Park
62038,115-34 172ND STREET,2019-02-19,Residential,QUEENS,11434,40.689537,-73.77672,St. Albans
62041,73 VERMILYEA AVE AKA  73-83 VERMILYEA AVE,2019-03-22,Residential,MANHATTAN,10034,40.865706,-73.923436,Marble Hill-Inwood
62051,3050 PARK AVENUE,2019-02-27,Residential,BRONX,10451,40.822387,-73.919862,Melrose South-Mott Haven North
62060,1346 DICKENS STREET,2019-01-22,Residential,QUEENS,11691,40.607668,-73.760524,Far Rockaway-Bayswater
62062,96-08 57TH AVENUE,2019-02-04,Residential,QUEENS,11368,40.73698,-73.864625,Corona
62063,1085 NELSON AVENUE,2019-02-14,Residential,BRONX,10452,40.834861,-73.927327,Highbridge
62064,2335 ELLIS AVENUE,2019-05-23,Residential,BRONX,10462,40.833232,-73.846946,Westchester-Unionport
62092,35-44 10TH STREET,2019-03-08,Commercial,QUEENS,11106,40.762326,-73.940228,Queensbridge-Ravenswood-Long Island City
62109,553 EAST 93RD STREET,2019-05-24,Residential,BROOKLYN,11236,40.653605,-73.917066,Rugby-Remsen Village
62113,1056 SHERMAN AVENUE,2019-04-30,Residential,BRONX,10456,40.830559,-73.917774,East Concourse-Concourse Village
62121,119-26 221 STREET,2019-02-04,Residential,QUEENS,11411,40.691035,-73.741282,Cambria Heights
62125,1020 PRESIDENT ST,2019-02-20,Residential,BROOKLYN,11225,40.668709,-73.957702,Crown Heights South
62130,346 NEW YORK AVENUE,2019-06-18,Residential,BROOKLYN,11213,40.667786,-73.947923,Crown Heights South
62132,395 OLIVER PLACE,2019-04-04,Residential,BRONX,10458,40.866603,-73.885313,Bedford Park-Fordham North
62142,1710 POPHAM AVE,2019-03-13,Residential,BRONX,10453,40.850125,-73.920049,University Heights-Morris Heights
62148,2424 WEST STREET,2019-01-16,Residential,BROOKLYN,11223,40.589861,-73.970105,Gravesend
62149,351 WEST 42ND STREET,2019-02-14,Residential,MANHATTAN,10036,40.757848,-73.991229,Clinton
62171,1096 WEST FARMS RD,2019-06-14,Residential,BRONX,10459,40.826195,-73.890477,Hunts Point
62175,354 EAST 169TH ST,2019-01-23,Residential,BRONX,10456,40.834561,-73.910755,East Concourse-Concourse Village
62178,1425 BEACH AVE,2019-06-26,Residential,BRONX,10460,40.835957,-73.866986,West Farms-Bronx River
62184,972 E 14TH STREET,2019-03-11,Residential,BROOKLYN,11230,40.625879,-73.962484,Midwood
62197,54 ELDRIDGE STREET,2019-05-09,Residential,MANHATTAN,10002,40.716111,-73.992998,Chinatown
62210,"2317-21 TIEBOUT AVE. ,",2019-01-24,Residential,BRONX,10458,40.857057,-73.89697,Fordham South
62224,99 NORTHERN    BOULE VARD,2019-04-29,Residential,STATEN ISLAND,10301,40.612234,-74.107781,Westerleigh
62227,53-01 32ND AVENUE,2019-03-21,Residential,QUEENS,11377,40.755368,-73.907851,Woodside
62232,62 MADISON AVENUE,2019-06-28,Commercial,MANHATTAN,10016,40.743487,-73.986088,Hudson Yards-Chelsea-Flatiron-Union Square
62249,2723-25 WEBB AVENUE,2019-02-28,Residential,BRONX,10468,40.869829,-73.901867,Van Cortlandt Village
62258,25-46 44 STREET,2019-01-03,Residential,QUEENS,11103,40.766046,-73.908836,Astoria
62261,335 MARION STREET,2019-01-07,Residential,BROOKLYN,11233,40.681246,-73.915647,Ocean Hill
62287,55-13 98TH STREET,2019-01-17,Residential,QUEENS,11368,40.738844,-73.862763,Corona
62289,1075 GRAND CONCOURSE,2019-01-03,Residential,BRONX,10462,40.831448,-73.920162,West Concourse
62294,7215 3RD AVE,2019-01-03,Residential,BROOKLYN,11209,40.633342,-74.027011,Bay Ridge
62300,2005 CROTONA AVENUE,2019-03-18,Residential,BRONX,10457,40.846914,-73.889876,East Tremont
62301,820 PUTNAM AVENUE,2019-05-20,Residential,BROOKLYN,11221,40.686473,-73.928755,Stuyvesant Heights
62309,1141 ELDER AVENUE,2019-06-24,Residential,BRONX,10472,40.827138,-73.878848,Soundview-Bruckner
62313,86-15 AVA PLACE,2019-04-22,Residential,QUEENS,11432,40.714146,-73.789879,Jamaica Estates-Holliswood
62314,413 BEACH 44TH ST,2019-03-13,Residential,QUEENS,11691,40.596077,-73.775783,Hammels-Arverne-Edgemere
62315,19902 32ND AVENUE,2019-05-08,Residential,QUEENS,11358,40.769486,-73.790037,Bayside-Bayside Hills
62316,1187 CLAY AVENUE,2019-01-04,Residential,BRONX,10456,40.832014,-73.910831,East Concourse-Concourse Village
62317,615 WEST 172ND STREET,2019-06-18,Residential,MANHATTAN,10032,40.843846,-73.938775,Washington Heights South
62348,3424 KNOX PLACE,2019-04-18,Residential,BRONX,10467,40.881853,-73.883573,Norwood
62358,987 UNION AVENUE,2019-01-22,Residential,BRONX,10459,40.823674,-73.901484,Morrisania-Melrose
62371,27 WEST 96TH STREET,2019-06-04,Residential,MANHATTAN,10025,40.792166,-73.965857,Upper West Side
62374,610 WEST 143RD ST,2019-03-19,Residential,MANHATTAN,10031,40.825309,-73.951828,Hamilton Heights
62379,600 W 189TH ST AKA 1 579 ST. NICHOLAS AVE,2019-04-15,Commercial,MANHATTAN,10040,40.854381,-73.930274,Washington Heights North
62380,309 WEST 43 STREET,2019-03-25,Residential,MANHATTAN,10036,40.758163,-73.989882,Clinton
62381,773 DREW STREET,2019-01-07,Residential,BROOKLYN,11208,40.670931,-73.861252,East New York
62384,1970 FLATBUSH AVENUE,2019-05-20,Commercial,BROOKLYN,11234,40.62167,-73.935873,Flatlands
62411,235 EAST 105TH ST,2019-02-13,Residential,MANHATTAN,10029,40.79053,-73.944284,East Harlem South
62425,3260 CONEY ISLAND AV ENUE,2019-03-13,Residential,BROOKLYN,11235,40.57648,-73.959531,Brighton Beach
62432,1229 FRANKLIN AVENUE,2019-05-15,Residential,BRONX,10456,40.830559,-73.903241,Morrisania-Melrose
62434,335 MARION STREET,2019-02-20,Residential,BROOKLYN,11233,40.681246,-73.915647,Ocean Hill
62437,37 W 47TH STREET,2019-05-23,Commercial,MANHATTAN,10036,40.75722,-73.979877,Midtown-Midtown South
62442,765 LINCOLN AVENUE,2019-01-08,Residential,BROOKLYN,11208,40.670118,-73.865814,East New York
62446,667 EAST 187TH ST,2019-05-16,Residential,BRONX,10458,40.854672,-73.885757,Belmont
62458,55 WALL STREET,2019-05-14,Residential,MANHATTAN,10005,40.706191,-74.009165,Battery Park City-Lower Manhattan
62474,16 ELLIOT PLACE,2019-01-07,Residential,BRONX,10452,40.839408,-73.917648,West Concourse
62494,1916 GRAND CONCOURSE,2019-03-27,Residential,BRONX,10457,40.849782,-73.905725,Mount Hope
62496,447 KINGSBOROUGH 4TH WALK,2019-04-16,Residential,BROOKLYN,11233,40.675242,-73.924931,Crown Heights North
62504,3852 10TH AVENUE APT. 52,2019-04-29,Residential,MANHATTAN,10034,40.863898,-73.919353,Marble Hill-Inwood
62510,299 BROOME STREET - APT 25,2019-05-08,Residential,MANHATTAN,10002,40.718691,-73.992125,Chinatown
62520,2850 SHORE PARKWAY,2019-02-21,Residential,BROOKLYN,11235,40.583275,-73.966436,Brighton Beach
62525,1480 POPHAM AVENUE,2019-06-18,Residential,BRONX,10453,40.847884,-73.921891,University Heights-Morris Heights
62533,37-09 68TH STREET,2019-01-03,Residential,QUEENS,11377,40.748242,-73.897589,Woodside
62535,2375 SOUTHERN BOULEVARD,2019-04-04,Residential,BRONX,10460,40.852801,-73.881834,Belmont
62536,11 HANOVER SQUARE A/ K/A 76 BEAVER STREET ENTIRE 11/K/A SUITE 1100),2019-03-14,Commercial,MANHATTAN,10005,40.705371,-74.008516,Battery Park City-Lower Manhattan
62556,536 EAST 142 STREET,2019-02-01,Residential,BRONX,10454,40.809935,-73.916369,Mott Haven-Port Morris
62558,2180 BRONX PARK EAST,2019-03-11,Residential,BRONX,10462,40.85566,-73.869871,Pelham Parkway
62563,3580 WEBSTER AVENUE,2019-02-26,Residential,BRONX,10467,40.881458,-73.870388,park-cemetery-etc-Bronx
62564,10 RICHMAN PLAZA,2019-05-28,Residential,BRONX,10453,40.851533,-73.922961,University Heights-Morris Heights
62566,31 LEONARD STREET,2019-02-04,Residential,BROOKLYN,11206,40.70428,-73.946062,East Williamsburg
62581,221 WEST 29TH STREET,2019-01-10,Residential,MANHATTAN,10001,40.748214,-73.993735,Midtown-Midtown South
62582,886 RUTLAND ROAD,2019-02-04,Residential,BROOKLYN,11203,40.66067,-73.93,Prospect Lefferts Gardens-Wingate
62590,82-48 135 STREET  2ND FLOOR,2019-02-04,Residential,QUEENS,11435,40.71307,-73.822391,Briarwood-Jamaica Hills
62596,189-22 113TH ROAD,2019-02-25,Residential,QUEENS,11412,40.69809,-73.763311,St. Albans
62599,510 ROSEDALE AVENUE,2019-04-26,Residential,BRONX,10473,40.814711,-73.865247,Soundview-Castle Hill-Clason Point-Harding Park
62604,86-49 125 STREET AKA 125-01 JAMAICA AVENUE,2019-05-14,Residential,QUEENS,11418,40.70188,-73.825861,Richmond Hill
62606,1060 UNION STREET,2019-05-15,Residential,BROOKLYN,11225,40.669475,-73.956836,Crown Heights South
62607,3061 BAILEY AVENUE,2019-04-29,Residential,BRONX,10463,40.877408,-73.902948,Van Cortlandt Village
62608,526 WEST 146TH STREE T,2019-03-12,Residential,MANHATTAN,10031,40.826287,-73.948041,Hamilton Heights
62609,658 ASHFORD STREET,2019-02-04,Residential,BROOKLYN,11207,40.665625,-73.882959,East New York (Pennsylvania Ave)
62616,226 PULASKI STREET,2019-01-07,Residential,BROOKLYN,11206,40.693156,-73.94231,Stuyvesant Heights
62625,1250 FRANKLIN AVENUE,2019-03-28,Residential,BRONX,10456,40.830872,-73.90285,Morrisania-Melrose
62633,1945 COLDEN AVENUE,2019-04-01,Residential,BRONX,10462,40.850947,-73.858519,Pelham Parkway
62635,1277 SUTTER AVENUE,2019-05-30,Residential,BROOKLYN,11208,40.672932,-73.870902,East New York
62639,923 BARRETTO STREET,2019-01-03,Residential,BRONX,10459,40.819481,-73.893278,Hunts Point
62649,707 BEACH 9TH STREET,2019-04-26,Residential,QUEENS,11691,40.602163,-73.745484,Far Rockaway-Bayswater
62653,128 SHERMAN AVENUE,2019-06-24,Residential,MANHATTAN,10034,40.864151,-73.924472,Marble Hill-Inwood
62654,381 SUMPTER STREET,2019-01-07,Residential,BROOKLYN,11233,40.681176,-73.909738,Ocean Hill
62657,3162-66 BAINBRIDGE AVENUE A/K/A 3152 BAINBRIDGE AVENUE,2019-01-24,Commercial,BRONX,10467,40.875223,-73.879477,Norwood
