,Eviction Address,Executed Date,Residential/Commercial,BOROUGH,Eviction Postcode,Latitude,Longitude,NTAName
51925,1374 ST. MARKS AVE,2020-02-03,Residential,BROOKLYN,11233,40.673714,-73.92286,Crown Heights North
51948,806-888 EAST 175TH S TREET,2020-03-03,Residential,BRONX,10460,40.84103,-73.890388,East Tremont
51960,2505 BEDFORD AVENUE,2020-02-24,Residential,BROOKLYN,11226,40.642216,-73.954443,Erasmus
51961,739 EAST 242 STREET,2020-02-14,Residential,BRONX,10470,40.905527,-73.848596,Woodlawn-Wakefield
51985,113-19 COLFAX STREET,2020-01-21,Residential,QUEENS,11429,40.703584,-73.744826,Queens Village
52002,372 KOSCIUSZKO ST,2020-02-10,Residential,BROOKLYN,11221,40.692018,-73.939159,Stuyvesant Heights
52019,615 ROGERS AVENUE,2020-01-02,Residential,BROOKLYN,11225,40.656617,-73.953096,Prospect Lefferts Gardens-Wingate
52075,2066 WEST 8TH STREET,2020-02-14,Residential,BROOKLYN,11223,40.597137,-73.979597,Bensonhurst East
52096,3756 NEPTUNE AVENUE,2020-01-07,Residential,BROOKLYN,11224,40.576739,-74.004503,Seagate-Coney Island
52152,215 EAST GUN HILL RO AD,2020-01-03,Residential,BRONX,10467,40.880427,-73.877113,Norwood
52188,27-10 30TH AVE,2020-01-10,Residential,QUEENS,11102,40.768025,-73.92383,Old Astoria
52210,2857 BARKER AVENUE,2020-01-07,Residential,BRONX,10467,40.867406,-73.869223,Bronxdale
52213,3055 DECATUR AVENUE,2020-01-02,Residential,BRONX,10467,40.870941,-73.879155,Norwood
52234,553 EAST 2ND STREET,2020-01-22,Residential,BROOKLYN,11218,40.637455,-73.977214,Kensington-Ocean Parkway
52252,440 EAST 182ND STREE T,2020-02-20,Residential,BRONX,10457,40.854538,-73.894899,Claremont-Bathgate
52287,718 PENNSYLVANIA AVE,2020-01-17,Residential,BROOKLYN,11207,40.660215,-73.891875,East New York (Pennsylvania Ave)
52288,765 LINCOLN AVENUE,2020-01-07,Residential,BROOKLYN,11208,40.670118,-73.865814,East New York
52290,184 KENT AVENUE,2020-01-08,Residential,BROOKLYN,11249,40.718491,-73.963698,North Side-South Side
52299,240-01 147TH AVENUE,2020-02-11,Residential,QUEENS,11422,40.657327,-73.743785,Rosedale
52300,240-01 147TH AVENUE,2020-02-11,Residential,QUEENS,11422,40.657327,-73.743785,Rosedale
52302,733 MADISON STREET,2020-03-13,Residential,BROOKLYN,11221,40.687373,-73.927603,Stuyvesant Heights
52320,1035 PRESIDENT ST,2020-02-07,Residential,BROOKLYN,11225,40.668588,-73.95701,Crown Heights South
52346,1640 STERLING PLACE,2020-02-10,Residential,BROOKLYN,11213,40.671124,-73.92464,Crown Heights North
52396,2112 STARLING AVENUE,2020-03-03,Residential,BRONX,10462,40.836088,-73.854702,Parkchester
52426,1004 EAST 35TH STREE T,2020-01-13,Residential,BROOKLYN,11210,40.630298,-73.942559,Flatlands
52448,694 GEORGIA AVENUE,2020-02-03,Residential,BROOKLYN,11207,40.659844,-73.893746,East New York (Pennsylvania Ave)
52464,1924 PACIFIC STREET,2020-03-09,Residential,BROOKLYN,11233,40.676182,-73.922994,Crown Heights North
52494,3250 PERRY AVENUE,2020-01-14,Residential,BRONX,10467,40.875818,-73.876243,Norwood
52508,265 EAST 176TH ST,2020-01-16,Residential,BRONX,10457,40.847382,-73.904373,Mount Hope
52515,92 ST. MARKS PLACE,2020-02-11,Residential,STATEN ISLAND,10301,40.646468,-74.083224,West New Brighton-New Brighton-St. George
52534,317 49TH STREET,2020-01-30,Residential,BROOKLYN,11220,40.647859,-74.013351,Sunset Park West
52537,24-09 40TH AVENUE,2020-03-12,Residential,QUEENS,11101,40.753821,-73.938543,Queensbridge-Ravenswood-Long Island City
52553,2032 WEST 5TH STREET,2020-03-04,Residential,BROOKLYN,11223,40.598017,-73.976785,Bensonhurst East
52570,250 EAST GUNHILL ROA D,2020-01-17,Residential,BRONX,10467,40.879919,-73.876087,Norwood
52584,180 EAST 163 STREET,2020-01-07,Residential,BRONX,10451,40.828272,-73.920754,East Concourse-Concourse Village
52591,1705 EAST 33RD ST,2020-03-09,Residential,BROOKLYN,11234,40.612984,-73.938673,Georgetown-Marine Park-Bergen Beach-Mill Basin
52620,117 CHRISTOPHER STREET STORE W,2020-02-24,Commercial,MANHATTAN,10014,40.733216,-74.005481,West Village
52650,615 EAST 189TH ST,2020-01-28,Residential,BRONX,10458,40.857139,-73.885532,Belmont
52671,547 EAST 168 STREET,2020-01-24,Residential,BRONX,10456,40.830857,-73.905191,Claremont-Bathgate
52681,2467 BELMONT AVENUE,2020-01-13,Residential,BRONX,10458,40.856225,-73.885053,Belmont
52682,2467 BELMONT AVENUE,2020-01-13,Residential,BRONX,10458,40.856225,-73.885053,Belmont
52688,65-05A BAYFIELD AVENUE,2020-01-22,Residential,QUEENS,11692,40.599074,-73.795992,Hammels-Arverne-Edgemere
52723,4769 WHITE PLAINS RO AD,2020-01-27,Residential,BRONX,10470,40.90524,-73.849534,Woodlawn-Wakefield
52818,283 ALBANY AVENUE A/ K/A 283-28 ALBANY AVENUE,2020-01-03,Residential,BROOKLYN,11213,40.670848,-73.939269,Crown Heights North
52837,550 EAST 170TH ST,2020-03-12,Residential,BRONX,10456,40.834802,-73.90266,Claremont-Bathgate
52839,1875 THIRD AVENUE,2020-01-14,Residential,MANHATTAN,10029,40.789757,-73.945986,East Harlem South
52849,2657 BEDFORD AVENUE,2020-02-13,Residential,BROOKLYN,11210,40.637678,-73.953772,Flatbush
52854,28-16 47TH STREET,2020-01-02,Residential,QUEENS,11103,40.76239,-73.908502,Astoria
52872,21-51 35TH STREET,2020-02-20,Residential,QUEENS,11105,40.775762,-73.907797,Steinway
52876,114-06 101ST AVENUE,2020-02-07,Residential,QUEENS,11419,40.688807,-73.830002,Richmond Hill
52897,644 NEW YORK AVENUE UNIT 3,2020-02-19,Residential,BROOKLYN,11203,40.658539,-73.947497,Prospect Lefferts Gardens-Wingate
52924,827 HOME STREET,2020-01-23,Residential,BRONX,10459,40.827797,-73.898988,Morrisania-Melrose
52999,23 B VERA ST.,2020-02-03,Residential,STATEN ISLAND,10305,40.584873,-74.096731,Old Town-Dongan Hills-South Beach
53005,487 CARLTON AVENUE,2020-03-04,Residential,BROOKLYN,11238,40.683044,-73.970828,Fort Greene
53019,617 HALSEY STREET,2020-01-22,Residential,BROOKLYN,11233,40.684359,-73.927722,Stuyvesant Heights
53122,688 NEW LOTS AVENUE,2020-03-02,Residential,BROOKLYN,11207,40.66556,-73.884567,East New York (Pennsylvania Ave)
53137,606 WEST 57TH ST,2020-01-28,Residential,MANHATTAN,10019,40.770531,-73.991945,Clinton
53148,2310 WALTON AVENUE,2020-01-06,Residential,BRONX,10468,40.858939,-73.902433,Fordham South
53157,591 FLUSHING AVENUE,2020-02-13,Residential,BROOKLYN,11206,40.699703,-73.950873,Bedford
53184,3801 PAULDING AVE.,2020-01-09,Residential,BRONX,10469,40.881054,-73.854499,Williamsbridge-Olinville
53206,387 AUTUMN AVENUE,2020-03-06,Residential,BROOKLYN,11208,40.680613,-73.86943,Cypress Hills-City Line
53243,1016 EAST 174TH STREET,2020-01-07,Residential,BRONX,10460,40.835956,-73.883628,Crotona Park East
53255,134 ELLIOT PLACE,2020-01-24,Residential,BRONX,10452,40.838592,-73.915524,West Concourse
53268,168-14 127TH AVENUE,2020-03-13,Residential,QUEENS,11434,40.677995,-73.773834,Springfield Gardens North
53330,107-11 221 STREET,2020-01-17,Residential,QUEENS,11429,40.709168,-73.734463,Queens Village
53333,1405 BROOKLYN AVENUE,2020-01-08,Residential,BROOKLYN,11210,40.638617,-73.942454,East Flatbush-Farragut
53341,245 ECHO PLACE,2020-01-09,Residential,BRONX,10457,40.849669,-73.904312,Mount Hope
53347,505 WEST 37TH STREET,2020-03-10,Residential,MANHATTAN,10018,40.756679,-73.998177,Hudson Yards-Chelsea-Flatiron-Union Square
53361,622 OCEAN VIEW AVENUE,2020-01-23,Residential,BROOKLYN,11235,40.579621,-73.961927,Brighton Beach
53369,291 RIDGEWOOD AVENUE,2020-02-19,Residential,BROOKLYN,11208,40.68413,-73.877915,Cypress Hills-City Line
53405,105-11 193RD STREET,2020-02-03,Residential,QUEENS,11412,40.705972,-73.764398,Hollis
53421,1035 FAILE STREET,2020-01-21,Residential,BRONX,10459,40.824185,-73.889578,Hunts Point
53430,188-25 KEESEVILLE AVENUE,2020-01-06,Residential,QUEENS,11412,40.699081,-73.765843,St. Albans
53463,1298 EAST 92 STREET,2020-01-21,Residential,BROOKLYN,11236,40.638683,-73.9018,Canarsie
53490,1415 BRISTOW STREET,2020-02-04,Residential,BRONX,10459,40.833489,-73.895185,Crotona Park East
53545,3210 WEBSTER AVENUE,2020-01-21,Commercial,BRONX,10467,40.87302,-73.87487,Norwood
53546,3210 WEBSTER AVENUE,2020-01-21,Commercial,BRONX,10467,40.87302,-73.87487,Norwood
53552,2271 PITKIN AVENUE,2020-02-05,Residential,BROOKLYN,11207,40.67297,-73.888653,East New York
53561,34-13 99TH STREET,2020-02-18,Residential,QUEENS,11368,40.755015,-73.86909,North Corona
53601,2842 GRAND CONCOURSE,2020-01-21,Residential,BRONX,10458,40.869998,-73.89119,Bedford Park-Fordham North
53610,2364 TIEBOUT AVE,2020-03-12,Residential,BRONX,10458,40.858453,-73.896321,Bedford Park-Fordham North
53674,480 CONCORD AVE,2020-02-27,Residential,BRONX,10455,40.811197,-73.90881,Mott Haven-Port Morris
53699,1229 FRANKLIN AVE,2020-01-02,Residential,BRONX,10456,40.830559,-73.903241,Morrisania-Melrose
53702,2781 OCEAN AVENUE,2020-02-28,Residential,BROOKLYN,11229,40.593617,-73.950307,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
53713,721 EAST 219TH STREET,2020-01-27,Residential,BRONX,10467,40.883317,-73.861962,Williamsbridge-Olinville
53714,721 EAST 219TH STREET,2020-01-27,Residential,BRONX,10467,40.883317,-73.861962,Williamsbridge-Olinville
53716,810 RITTER PLACE,2020-02-25,Residential,BRONX,10459,40.830906,-73.898,Morrisania-Melrose
53744,933 AMSTERDAM   AVEN UE A/K/A 160 WEST 106TH STREET,2020-01-30,Commercial,MANHATTAN,10025,40.800227,-73.965853,Upper West Side
53748,104 WEST 70TH STREET,2020-02-20,Commercial,MANHATTAN,10023,40.776219,-73.980023,Lincoln Square
53749,104 WEST 70TH STREET,2020-02-20,Commercial,MANHATTAN,10023,40.776219,-73.980023,Lincoln Square
53768,116-14 218TH STREET,2020-01-10,Residential,QUEENS,11411,40.696914,-73.741234,Cambria Heights
53787,1525 WALTON AVENUE,2020-02-20,Residential,BRONX,10452,40.842126,-73.914124,West Concourse
53788,1516 UNION STREET,2020-01-24,Residential,BROOKLYN,11213,40.668251,-73.938936,Crown Heights South
53872,220 EAST 102ND ST,2020-02-11,Residential,MANHATTAN,10029,40.788653,-73.945766,East Harlem South
53906,750 GRAND CONCOURSE,2020-03-04,Residential,BRONX,10451,40.822893,-73.924652,East Concourse-Concourse Village
53919,325-27 EAST 206TH ST,2020-02-18,Residential,BRONX,10467,40.874929,-73.878541,Norwood
53947,60 EAST 55TH STREET,2020-01-09,Residential,MANHATTAN,10022,40.760691,-73.97262,Midtown-Midtown South
53954,2763 MORRIS AVENUE,2020-02-24,Residential,BRONX,10468,40.869205,-73.894554,Van Cortlandt Village
53966,4054 BRONX BLVD,2020-01-21,Residential,BRONX,10466,40.891239,-73.862958,Williamsbridge-Olinville
53967,4054 BRONX BLVD,2020-01-21,Residential,BRONX,10466,40.891239,-73.862958,Williamsbridge-Olinville
53969,35 ST NICHOLAS AVE,2020-03-09,Residential,BROOKLYN,11237,40.707331,-73.921266,Bushwick North
53981,111 BEDFORD STREET,2020-02-06,Residential,MANHATTAN,10014,40.732794,-74.005672,West Village
53990,717 SNEDIKER AVENUE,2020-01-15,Residential,BROOKLYN,11207,40.656869,-73.897784,East New York
54001,660 BURKE AVENUE,2020-02-27,Residential,BRONX,10467,40.871465,-73.868806,Bronxdale
54018,1059 UNION STREET,2020-01-06,Residential,BROOKLYN,11225,40.669706,-73.957885,Crown Heights South
54063,1221 SHAKESPEARE AVENUE,2020-02-04,Residential,BRONX,10452,40.837699,-73.92328,Highbridge
54064,1221 SHAKESPEARE AVENUE,2020-02-04,Residential,BRONX,10452,40.837699,-73.92328,Highbridge
54073,2425 NOSTRAND AVENUE,2020-01-29,Residential,BROOKLYN,11210,40.625562,-73.946634,Flatlands
54094,1818 CLAY AVENUE,2020-01-14,Residential,BRONX,10457,40.847004,-73.904644,Mount Hope
54154,219 N. BURGHER AVE.,2020-01-14,Residential,STATEN ISLAND,10310,40.635854,-74.114726,New Brighton-Silver Lake
54176,520 WEST 163RD ST,2020-02-20,Residential,MANHATTAN,10032,40.837103,-73.940497,Washington Heights South
54178,902 DREW STREET,2020-02-26,Residential,BROOKLYN,11208,40.667823,-73.86049,East New York
54182,202A SARATOGA AVENUE,2020-01-08,Residential,BROOKLYN,11233,40.679271,-73.916475,Stuyvesant Heights
54283,83-43 118TH STREET,2020-02-03,Residential,QUEENS,11415,40.706051,-73.834524,Kew Gardens
54304,4769 WHITE PLAINS RO AD,2020-01-21,Commercial,BRONX,10470,40.90524,-73.849534,Woodlawn-Wakefield
54348,240 PARKHILL AVE.,2020-02-21,Residential,STATEN ISLAND,10304,40.612889,-74.082977,Grymes Hill-Clifton-Fox Hills
54351,712 EAST 27TH STREET,2020-01-07,Residential,BROOKLYN,11210,40.63322,-73.951012,Flatbush
54370,767 THIRD AVENUE,2020-01-14,Commercial,MANHATTAN,10017,40.754276,-73.971879,Turtle Bay-East Midtown
54393,697 MELROSE AVENUE,2020-02-13,Commercial,BRONX,10455,40.819837,-73.916071,Melrose South-Mott Haven North
54414,223 SECOND AVENUE,2020-02-13,Commercial,MANHATTAN,10003,40.732129,-73.98512,East Village
54415,261 55TH STREET,2020-01-06,Residential,BROOKLYN,11220,40.645547,-74.018583,Sunset Park West
54428,66-12 48TH AVE.,2020-02-19,Residential,QUEENS,11377,40.738406,-73.898615,Elmhurst-Maspeth
54456,315 EAST 209TH STREET,2020-01-27,Residential,BRONX,10467,40.876972,-73.874852,Norwood
54457,315 EAST 209TH STREET,2020-01-27,Residential,BRONX,10467,40.876972,-73.874852,Norwood
54464,120 RYERSON STREET,2020-01-23,Residential,BROOKLYN,11205,40.69431,-73.965154,Clinton Hill
54480,671 GATES AVENUE,2020-02-21,Residential,BROOKLYN,11221,40.687437,-73.940061,Stuyvesant Heights
54494,210 EAST 68TH STREET,2020-02-25,Residential,MANHATTAN,10065,40.766916,-73.961852,Lenox Hill-Roosevelt Island
54498,14 METROPOLITAN OVAL,2020-03-09,Residential,BRONX,10462,40.838289,-73.859143,Parkchester
54499,14 METROPOLITAN OVAL,2020-03-09,Residential,BRONX,10462,40.838289,-73.859143,Parkchester
54508,162-19 78TH AVENUE,2020-02-07,Residential,QUEENS,11366,40.722801,-73.80574,Kew Gardens Hills
54557,41-20 46TH STREET,2020-01-07,Residential,QUEENS,11104,40.746296,-73.91808,Hunters Point-Sunnyside-West Maspeth
54559,50-16 31ST AVENUE,2020-01-27,Residential,QUEENS,11377,40.757274,-73.908455,Astoria
54567,263 W 19TH STREET,2020-02-11,Residential,MANHATTAN,10011,40.742442,-73.999304,Hudson Yards-Chelsea-Flatiron-Union Square
54588,2845 BRIGHTON 3RD ST,2020-01-02,Residential,BROOKLYN,11235,40.581732,-73.965706,Brighton Beach
54608,1410 FRANKLIN AVENUE,2020-01-23,Residential,BRONX,10456,40.834531,-73.899946,Morrisania-Melrose
54623,5 EAST 57TH STREET,2020-02-11,Commercial,MANHATTAN,10022,40.762816,-73.97359,Midtown-Midtown South
54660,268 PROSPECT PARK WEST - APT 4R,2020-01-03,Residential,BROOKLYN,11215,40.658464,-73.982087,Windsor Terrace
54672,1850 OCEAN AVENUE,2020-02-03,Residential,BROOKLYN,11230,40.616711,-73.954705,Midwood
54673,2084 GRAND AVENUE,2020-01-09,Residential,BRONX,10453,40.855298,-73.9082,University Heights-Morris Heights
54674,133-06 111TH AVENUE,2020-02-24,Residential,QUEENS,11420,40.683832,-73.809593,South Ozone Park
54676,41 SCHERMERHORN STREET APT. 3,2020-02-18,Residential,BROOKLYN,11201,40.691131,-73.992218,Brooklyn Heights-Cobble Hill
54693,343 ST.NICHOLAS AVEN UE  STORE#2,2020-01-07,Commercial,MANHATTAN,10027,40.81215,-73.951375,Manhattanville
54725,1950 ANDREWS AVENUE,2020-03-05,Residential,BRONX,10453,40.855362,-73.912657,University Heights-Morris Heights
54753,3758 10TH AVENUE,2020-01-07,Residential,MANHATTAN,10034,40.860935,-73.921518,Marble Hill-Inwood
54763,2181 BEDFORD AVENUE,2020-03-11,Residential,BROOKLYN,11226,40.650837,-73.955843,Prospect Lefferts Gardens-Wingate
54783,750 GRAND CONCOURSE,2020-01-21,Residential,BRONX,10451,40.822893,-73.924652,East Concourse-Concourse Village
54826,142 UTICA AVENUE AKA 1174 ST. MARKS PLACE GROUND FLOOR STORE,2020-01-21,Commercial,BROOKLYN,11213,40.673958,-73.930643,Crown Heights North
54835,2310 BEDFORD AVENUE,2020-02-26,Residential,BROOKLYN,11226,40.647368,-73.955712,Erasmus
54875,2407 VALENTINE AVENUE,2020-02-21,Residential,BRONX,10458,40.859579,-73.897031,Bedford Park-Fordham North
54876,2407 VALENTINE AVENUE,2020-02-21,Residential,BRONX,10458,40.859579,-73.897031,Bedford Park-Fordham North
54877,3756 NEPTUNE AVE.,2020-01-07,Residential,BROOKLYN,11224,40.576739,-74.004503,Seagate-Coney Island
54885,1605 WALTON AVENUE,2020-01-22,Residential,BRONX,10452,40.84387,-73.912882,Mount Hope
54915,353 CYPRESS AVENUE,2020-01-07,Residential,BRONX,10454,40.808543,-73.912914,Mott Haven-Port Morris
54928,645 WEST 160TH STREET APT. 4C,2020-01-02,Residential,MANHATTAN,10032,40.836721,-73.945384,Washington Heights South
55007,8624 RIDGE BLVD,2020-03-13,Residential,BROOKLYN,11209,40.623865,-74.033851,Bay Ridge
55045,82-02 45TH AVENUE,2020-02-14,Commercial,QUEENS,11373,40.741624,-73.882768,Elmhurst-Maspeth
55080,246 WEST 116TH STREE T,2020-03-04,Residential,MANHATTAN,10026,40.803983,-73.954354,Central Harlem South
55103,1236 EVERGREEN AVENUE,2020-02-27,Residential,BRONX,10472,40.829734,-73.881344,West Farms-Bronx River
55170,1333 51ST STREET,2020-01-24,Residential,BROOKLYN,11219,40.633408,-73.992445,Borough Park
55177,86-54 WINCHESTER BLVD,2020-02-25,Residential,QUEENS,11427,40.732236,-73.735847,Bellerose
55211,1418 BROOKLYN AVENUE,2020-01-02,Residential,BROOKLYN,11210,40.638315,-73.942444,East Flatbush-Farragut
55221,1230 WOODYCREST AVE,2020-02-13,Residential,BRONX,10452,40.837538,-73.924206,Highbridge
55244,1637 ST. MARKS AVE,2020-02-10,Residential,BROOKLYN,11233,40.673172,-73.91264,Ocean Hill
55289,639 ALBANY AVENUE,2020-01-24,Residential,BROOKLYN,11203,40.658779,-73.939586,Prospect Lefferts Gardens-Wingate
55301,517 THIRD AVENUE   UNIT 3,2020-01-28,Residential,MANHATTAN,10016,40.746115,-73.977827,Murray Hill-Kips Bay
55321,1385 FIFTH AVENUE,2020-03-10,Residential,MANHATTAN,10029,40.799355,-73.947404,East Harlem North
55331,2333 DAVIDSON AVENUE,2020-01-24,Residential,BRONX,10468,40.85984,-73.904181,Kingsbridge Heights
55332,2333 DAVIDSON AVENUE,2020-01-24,Residential,BRONX,10468,40.85984,-73.904181,Kingsbridge Heights
55352,3510 AVE H,2020-02-10,Residential,BROOKLYN,11210,40.631964,-73.942514,Flatlands
55367,321 EDGECOMBE AVENUE,2020-01-15,Residential,MANHATTAN,10031,40.825288,-73.942665,Hamilton Heights
55428,345 MILLER AVENUE,2020-01-06,Residential,BROOKLYN,11207,40.672316,-73.891134,East New York
55430,1225 STRATFORD AVENUE,2020-01-27,Residential,BRONX,10472,40.830157,-73.875731,West Farms-Bronx River
55431,1225 STRATFORD AVENUE,2020-01-27,Residential,BRONX,10472,40.830157,-73.875731,West Farms-Bronx River
55442,203 AVENUE M,2020-02-13,Residential,BROOKLYN,11230,40.616571,-73.973155,Ocean Parkway South
55477,2568 BEDFORD AVE,2020-01-22,Residential,BROOKLYN,11226,40.641079,-73.954347,Erasmus
55485,342 AUTUMN AVENUE - 1ST FL,2020-02-13,Residential,BROOKLYN,11208,40.681615,-73.869681,Cypress Hills-City Line
55488,1035 PRESIDENT ST,2020-02-07,Residential,BROOKLYN,11225,40.668588,-73.95701,Crown Heights South
55495,314 WEST 142ND STREE T,2020-01-10,Residential,MANHATTAN,10030,40.821048,-73.943648,Central Harlem North-Polo Grounds
55506,140-15 HOLLY AVENUE,2020-03-05,Residential,QUEENS,11355,40.750811,-73.81884,East Flushing
55513,1855 GRAND CONCOURSE,2020-03-03,Residential,BRONX,10453,40.84823,-73.907118,Mount Hope
55514,125 BEACH 17TH STREE T,2020-01-15,Residential,QUEENS,11691,40.594254,-73.75121,Far Rockaway-Bayswater
55581,11-38 44TH DRIVE,2020-01-22,Residential,QUEENS,11101,40.748466,-73.949282,Hunters Point-Sunnyside-West Maspeth
55583,462 CLASSON AVENUE,2020-01-13,Residential,BROOKLYN,11238,40.684201,-73.959084,Clinton Hill
55607,1462 DEAN STREET,2020-03-09,Residential,BROOKLYN,11213,40.676327,-73.939884,Crown Heights North
55654,107-29 104TH STREET,2020-03-02,Residential,QUEENS,11417,40.679508,-73.835755,South Ozone Park
55661,3762 BARNES AVENUE,2020-02-14,Residential,BRONX,10467,40.882184,-73.860192,Williamsbridge-Olinville
55738,1450 CLAY AVENUE,2020-01-07,Residential,BRONX,10456,40.837981,-73.907118,East Concourse-Concourse Village
55758,129-05 161ST STREET,2020-02-26,Residential,QUEENS,11434,40.676088,-73.779851,Springfield Gardens North
55771,133-20 ROOSEVELT AVENUE,2020-01-16,Residential,QUEENS,11354,40.758403,-73.833514,Flushing
55785,166 EAST 118TH ST,2020-02-11,Residential,MANHATTAN,10035,40.799536,-73.93974,East Harlem North
55787,27 GRACE COURT,2020-01-13,Residential,BROOKLYN,11201,40.69429,-73.997631,Brooklyn Heights-Cobble Hill
55791,1682 STERLING PLACE - APT 15A,2020-02-21,Residential,BROOKLYN,11233,40.671038,-73.923065,Crown Heights North
55809,1150 COMMONWEALTH AVE  UNIT 206,2020-03-03,Residential,BRONX,10472,40.829031,-73.8676,Soundview-Bruckner
55820,1170 SHAKESPEARE AVENUE,2020-01-08,Commercial,BRONX,10452,40.835924,-73.923459,Highbridge
55821,1170 SHAKESPEARE AVENUE,2020-01-08,Commercial,BRONX,10452,40.835924,-73.923459,Highbridge
55833,2755 MORRIS AVENUE,2020-02-21,Residential,BRONX,10468,40.86909,-73.894659,Van Cortlandt Village
55849,170 EAST FOURTH ST,2020-02-14,Residential,BROOKLYN,11218,40.648222,-73.977383,Windsor Terrace
55904,160-32 75TH ROAD,2020-01-02,Residential,QUEENS,11366,40.72606,-73.808264,Kew Gardens Hills
55958,1269 REMSEN AVENUE,2020-01-22,Residential,BROOKLYN,11236,40.638946,-73.904524,Canarsie
55969,2763-69 SEDGWICK AVE NUE,2020-01-28,Residential,BRONX,10468,40.871419,-73.902443,Van Cortlandt Village
55980,75 LASALLE STREET,2020-02-10,Residential,MANHATTAN,10027,40.813235,-73.958325,Morningside Heights
55981,75 LASALLE STREET,2020-02-10,Residential,MANHATTAN,10027,40.813235,-73.958325,Morningside Heights
55987,155-12 115TH DRIVE,2020-01-06,Residential,QUEENS,11434,40.684568,-73.789713,Baisley Park
55993,517 BAYRIDGE PARKWAY,2020-01-06,Residential,BROOKLYN,11209,40.629116,-74.022008,Bay Ridge
56049,125 SEAMAN AVE,2020-01-28,Residential,MANHATTAN,10034,40.868794,-73.923103,Marble Hill-Inwood
56056,200 WEST 147TH STREET,2020-02-18,Residential,MANHATTAN,10039,40.823167,-73.9387,Central Harlem North-Polo Grounds
56060,326 HANOVER AVENUE,2020-01-27,Residential,STATEN ISLAND,10304,40.610259,-74.083478,Grymes Hill-Clifton-Fox Hills
56073,5904 SNYDER AVENUE,2020-03-13,Residential,BROOKLYN,11203,40.650649,-73.921387,Rugby-Remsen Village
56123,415 WEST 145TH STREET,2020-02-28,Residential,MANHATTAN,10031,40.824271,-73.9453,Hamilton Heights
56124,415 WEST 145TH STREET,2020-02-28,Residential,MANHATTAN,10031,40.824271,-73.9453,Hamilton Heights
56145,545 EAST 5TH STREET - APARTMENT 1,2020-01-07,Residential,MANHATTAN,10009,40.724416,-73.983321,East Village
56177,1042 COLLEGE AVE,2020-02-13,Residential,BRONX,10456,40.829644,-73.915188,East Concourse-Concourse Village
56189,1064 ROGERS AVENUE,2020-02-27,Residential,BROOKLYN,11226,40.643968,-73.951761,Erasmus
56234,105 EAST 32ND STREET,2020-01-02,Residential,BROOKLYN,11226,40.648182,-73.947361,Erasmus
56259,3030 EMMONS AVENUE,2020-02-24,Residential,BROOKLYN,11235,40.583919,-73.937886,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
56261,766 EAST 53RD STREET,2020-02-28,Residential,BROOKLYN,11203,40.640722,-73.926303,Rugby-Remsen Village
56269,486 NINTH AVENUE - APT 2FN,2020-01-24,Commercial,MANHATTAN,10018,40.755435,-73.994806,Hudson Yards-Chelsea-Flatiron-Union Square
56301,1882 GREENE AVENUE,2020-01-15,Residential,QUEENS,11385,40.707024,-73.910507,Ridgewood
56313,1920 WALTON AVENUE,2020-01-14,Residential,BRONX,10453,40.850466,-73.90897,Mount Hope
56456,2925 BRONXWOOD AVE,2020-02-21,Residential,BRONX,10469,40.868366,-73.861491,Bronxdale
56500,1035 CLARKSON AVE,2020-03-11,Residential,BROOKLYN,11212,40.658838,-73.923648,Rugby-Remsen Village
56555,147-27 CHARTER ROAD,2020-02-24,Residential,QUEENS,11435,40.717799,-73.813395,Kew Gardens Hills
56568,2200 EAST TREMONT AVENUE,2020-01-08,Residential,BRONX,10462,40.842169,-73.855929,Parkchester
56579,124 SEIGEL STREET,2020-02-10,Residential,BROOKLYN,11206,40.704585,-73.941489,East Williamsburg
56586,1110 BERGEN ST A/K/A 715 ST MARKS AVE CHILD CARE FACILITY,2020-01-29,Commercial,BROOKLYN,11216,40.676032,-73.948929,Crown Heights North
56590,42-20 31ST AVENUE,2020-02-25,Commercial,QUEENS,11103,40.760449,-73.915265,Astoria
56598,1875 HARRISON AVENUE,2020-02-18,Residential,BRONX,10453,40.852093,-73.912163,University Heights-Morris Heights
56599,1875 HARRISON AVENUE,2020-02-18,Residential,BRONX,10453,40.852093,-73.912163,University Heights-Morris Heights
56636,65 BAY 19TH STREET,2020-01-06,Residential,BROOKLYN,11214,40.605609,-74.003162,Bensonhurst West
56663,171 CUBA AVE.,2020-01-21,Residential,STATEN ISLAND,10306,40.563724,-74.108455,New Dorp-Midland Beach
56710,249-45 147TH ROAD,2020-01-17,Residential,QUEENS,11422,40.656595,-73.738414,Rosedale
56751,15 WEST 139TH STREET,2020-03-05,Residential,MANHATTAN,10037,40.81559,-73.936373,Central Harlem North-Polo Grounds
56779,351 ADELAIDE AVENUE,2020-01-22,Residential,STATEN ISLAND,10306,40.55815,-74.118731,Oakwood-Oakwood Beach
56792,319 EAST 24TH STREET,2020-02-13,Residential,MANHATTAN,10010,40.738103,-73.97933,Murray Hill-Kips Bay
56795,943 EAST 88TH STREET,2020-02-14,Residential,BROOKLYN,11236,40.638476,-73.906546,Canarsie
56803,380 EAST 143RD STREET,2020-03-10,Residential,BRONX,10454,40.812573,-73.921358,Mott Haven-Port Morris
