,Eviction Address,Executed Date,Residential/Commercial,BOROUGH,Eviction Postcode,Latitude,Longitude,NTAName
57637,323 ROSE AVENUE,2019-07-10,Residential,STATEN ISLAND,10306,40.570686,-74.113434,New Dorp-Midland Beach
57643,1431 EAST 233RD STREET,2019-07-12,Residential,BRONX,10466,40.889232,-73.835157,Eastchester-Edenwald-Baychester
57662,140 EAST 16TH STREET,2019-12-16,Residential,MANHATTAN,10003,40.735074,-73.987317,Gramercy
57663,140 EAST 16TH STREET,2019-12-16,Residential,MANHATTAN,10003,40.735074,-73.987317,Gramercy
57679,186-20 JORDAN AVE.,2019-08-06,Residential,QUEENS,11412,40.698559,-73.768492,St. Albans
57686,144 WEST 141ST ST,2019-08-27,Residential,MANHATTAN,10030,40.818342,-73.939159,Central Harlem North-Polo Grounds
57701,95 LENOX AVENUE,2019-11-21,Residential,MANHATTAN,10026,40.801226,-73.950278,Central Harlem South
57715,395 OLIVER PLACE,2019-08-14,Residential,BRONX,10458,40.866603,-73.885313,Bedford Park-Fordham North
57732,1235 MORRISON AVENUE,2019-07-23,Residential,BRONX,10472,40.830482,-73.874853,West Farms-Bronx River
57733,721 WALTON AVENUE,2019-08-13,Residential,BRONX,10451,40.823871,-73.926122,West Concourse
57756,1224 PACIFIC STREET,2019-10-18,Residential,BROOKLYN,11216,40.677732,-73.951145,Crown Heights North
57771,2797 8TH AVENUE,2019-10-17,Residential,MANHATTAN,10039,40.825166,-73.940226,Central Harlem North-Polo Grounds
57779,342 LENOX AVENUE,2019-10-23,Commercial,MANHATTAN,10027,40.809216,-73.94442,Central Harlem North-Polo Grounds
57784,95-36 113TH STREET,2019-07-01,Residential,QUEENS,11419,40.690685,-73.832046,Richmond Hill
57805,2300 FIFTH AVENUE,2019-11-26,Residential,MANHATTAN,10037,40.81551,-73.935632,Central Harlem North-Polo Grounds
57815,40 MADISON STREET,2019-07-15,Residential,MANHATTAN,10038,40.711865,-73.998756,Chinatown
57829,55 LINDEN BLVD,2019-07-29,Residential,BROOKLYN,11226,40.65226,-73.957236,Prospect Lefferts Gardens-Wingate
57847,1118 SOUTHERN BLVD.,2019-11-14,Commercial,BRONX,10459,40.826525,-73.891904,Hunts Point
57853,86-14 105TH STREET,2019-10-07,Residential,QUEENS,11418,40.696738,-73.842766,Richmond Hill
57858,1892-4 ARTHUR AVE,2019-08-22,Residential,BRONX,10457,40.84515,-73.893667,East Tremont
57864,187 E 116TH ST APT. 2A,2019-10-07,Residential,MANHATTAN,10029,40.798155,-73.940496,East Harlem North
57878,182 EAST 93RD STREET,2019-09-13,Residential,BROOKLYN,11212,40.661063,-73.925408,Rugby-Remsen Village
57880,215 E 164TH ST,2019-08-19,Residential,BRONX,10456,40.829581,-73.919228,East Concourse-Concourse Village
57889,99 PINE STREET,2019-09-11,Residential,BROOKLYN,11208,40.684219,-73.873404,Cypress Hills-City Line
57906,57-15 SHORE FRONT PARKWAY,2019-11-26,Residential,QUEENS,11692,40.592112,-73.787819,Hammels-Arverne-Edgemere
57911,850 ST.JOHNS PLACE,2019-11-19,Residential,BROOKLYN,11216,40.671599,-73.94978,Crown Heights North
57925,363 EAST 180 STREET,2019-08-06,Residential,BRONX,10457,40.852148,-73.898973,Mount Hope
57935,902 47TH STREET,2019-07-17,Residential,BROOKLYN,11219,40.641242,-73.999402,Borough Park
57967,3811 KINGS HIGHWAY,2019-07-02,Residential,BROOKLYN,11234,40.621984,-73.937872,Flatlands
57970,1932 CROTONA PARKWAY,2019-07-11,Residential,BRONX,10460,40.841909,-73.88541,East Tremont
57973,3470 CANNON PLACE,2019-09-19,Residential,BRONX,10463,40.881691,-73.897988,Van Cortlandt Village
57985,120-33 146 STREET,2019-11-22,Residential,QUEENS,11436,40.676829,-73.793047,Baisley Park
57994,150 WEST END AVENUE,2019-08-28,Residential,BROOKLYN,11235,40.57822,-73.953155,Brighton Beach
57997,1416 NEW YORK AVENUE,2019-11-25,Residential,BROOKLYN,11210,40.638144,-73.945316,Flatbush
58000,554 RIVERDALE AVENUE  AKA 553 GEORGIA AVE,2019-10-28,Residential,BROOKLYN,11207,40.662958,-73.895395,East New York (Pennsylvania Ave)
58010,2602 CHURCH AVE A/K/ A 9 VERONICA PLACE,2019-08-16,Commercial,BROOKLYN,11226,40.65065,-73.952873,Erasmus
58025,16-32 STEPHEN STREET,2019-11-08,Residential,QUEENS,11385,40.696303,-73.903176,Ridgewood
58039,2720 GRAND CONCOURSE,2019-11-22,Residential,BRONX,10458,40.867585,-73.893215,Bedford Park-Fordham North
58040,2720 GRAND CONCOURSE,2019-11-22,Residential,BRONX,10458,40.867585,-73.893215,Bedford Park-Fordham North
58041,185 ST.MARKS PLACE,2019-12-11,Residential,STATEN ISLAND,10301,40.645358,-74.080729,West New Brighton-New Brighton-St. George
58045,243 WEST 116TH ST,2019-11-14,Residential,MANHATTAN,10026,40.80395,-73.954235,Central Harlem South
58049,1114 ADEE AVENUE,2019-09-17,Residential,BRONX,10469,40.869478,-73.855031,Allerton-Pelham Gardens
58055,215 WORTMAN AVENUE,2019-09-23,Residential,BROOKLYN,11207,40.656773,-73.885404,East New York
58065,627 MANIDA STREET,2019-12-03,Residential,BRONX,10474,40.81268,-73.887931,Hunts Point
58066,1 WEST 182ND STREET,2019-09-06,Commercial,BRONX,10453,40.857091,-73.904746,Fordham South
58071,356 SAND LANE,2019-10-25,Residential,STATEN ISLAND,10305,40.590814,-74.067118,Old Town-Dongan Hills-South Beach
58079,8610 25TH AVENUE,2019-10-30,Residential,BROOKLYN,11214,40.597533,-73.987613,Bensonhurst East
58095,347 LINCOLN PLACE,2019-08-19,Residential,BROOKLYN,11238,40.673257,-73.965049,Prospect Heights
58105,303 99TH STREET,2019-12-09,Residential,BROOKLYN,11209,40.614148,-74.034646,Bay Ridge
58109,885 EAST 56TH STREET,2019-11-26,Residential,BROOKLYN,11234,40.634615,-73.922725,Flatlands
58112,1975 GRAND AVENUE,2019-07-25,Residential,BRONX,10453,40.852257,-73.910775,University Heights-Morris Heights
58113,2949 WEST 28TH ST.,2019-07-19,Residential,BROOKLYN,11224,40.574409,-73.994082,Seagate-Coney Island
58133,2569 PITKIN AVENUE,2019-10-18,Residential,BROOKLYN,11208,40.674616,-73.877431,East New York
58135,111-20 106TH STREET,2019-09-27,Residential,QUEENS,11417,40.677479,-73.833366,South Ozone Park
58153,1770 EAST 92ND ST,2019-12-16,Residential,BROOKLYN,11236,40.629763,-73.890353,Canarsie
58155,2004 GLENWOOD ROAD,2019-08-29,Residential,BROOKLYN,11210,40.632909,-73.957562,Flatbush
58160,151 WEST 140TH STREET,2019-11-01,Residential,MANHATTAN,10030,40.817947,-73.940113,Central Harlem North-Polo Grounds
58161,151 WEST 140TH STREET,2019-11-01,Residential,MANHATTAN,10030,40.817947,-73.940113,Central Harlem North-Polo Grounds
58163,552 VAN NEST AVENUE,2019-11-07,Residential,BRONX,10460,40.84171,-73.869241,Van Nest-Morris Park-Westchester Square
58167,230-14 87TH AVENUE,2019-12-10,Residential,QUEENS,11427,40.731426,-73.738517,Bellerose
58172,274 EAST 175TH STREET,2019-10-25,Residential,BRONX,10457,40.846661,-73.905219,Mount Hope
58178,108-110 WEST 107TH STREET,2019-10-25,Commercial,MANHATTAN,10025,40.800158,-73.962967,Morningside Heights
58217,43-06 46TH STREET,2019-10-29,Residential,QUEENS,11104,40.7446,-73.918422,Hunters Point-Sunnyside-West Maspeth
58241,673 EAST 137TH STREET      STORE 1,2019-09-10,Commercial,BRONX,10454,40.804784,-73.914761,Mott Haven-Port Morris
58247,1244 GRAND CONCOURSE,2019-11-15,Residential,BRONX,10456,40.835452,-73.916771,East Concourse-Concourse Village
58275,173-10 JAMAICA AVE,2019-10-15,Residential,QUEENS,11433,40.707896,-73.786491,Jamaica
58279,639 EAST 183RD STREE T,2019-07-30,Residential,BRONX,10458,40.852684,-73.887878,Belmont
58285,100-05 92ND AVE.,2019-09-04,Residential,QUEENS,11418,40.690842,-73.844558,Richmond Hill
58290,1 ADRIAN AVENUE,2019-10-31,Residential,MANHATTAN,10463,40.875895,-73.912471,Marble Hill-Inwood
58295,2575 ATLANTIC AVENUE,2019-09-04,Residential,BROOKLYN,11207,40.675623,-73.89928,East New York
58296,98-05 67TH AVENUE,2019-12-09,Residential,QUEENS,11375,40.724241,-73.855552,Forest Hills
58311,61 WYCKOFF AVENUE - APT 2-B,2019-11-06,Residential,BROOKLYN,11237,40.705607,-73.921293,Bushwick North
58353,636 W 136TH ST AKA 6 30-636 W 136TH ST,2019-10-23,Residential,MANHATTAN,10031,40.82116,-73.955527,Manhattanville
58361,725 3RD AVENUE,2019-07-01,Commercial,BROOKLYN,11232,40.662492,-73.999164,Sunset Park West
58362,331 EAST 132ND ST,2019-08-20,Residential,BRONX,10454,40.806023,-73.927612,Mott Haven-Port Morris
58370,10-14 NEILSON STREET,2019-08-21,Residential,QUEENS,11691,40.603523,-73.747715,Far Rockaway-Bayswater
58378,753 E 151ST STREET,2019-10-03,Residential,BRONX,10455,40.814852,-73.907219,Melrose South-Mott Haven North
58401,941 HOE AVENUE,2019-10-15,Residential,BRONX,10459,40.821937,-73.890326,Hunts Point
58406,142-34 248TH STREET,2019-12-16,Residential,QUEENS,11422,40.662068,-73.735732,Rosedale
58413,928 MORRIS AVENUE,2019-08-16,Commercial,BRONX,10451,40.827128,-73.91759,East Concourse-Concourse Village
58437,159 ROGERS AVENUE,2019-12-09,Residential,BROOKLYN,11216,40.672095,-73.953064,Crown Heights North
58445,141 EAST 54TH STREET,2019-10-02,Residential,BROOKLYN,11203,40.655349,-73.926852,Rugby-Remsen Village
58446,943 ARNOW AVENUE,2019-09-13,Residential,BRONX,10469,40.86776,-73.859995,Allerton-Pelham Gardens
58461,192-198 NAGLE AVENUE,2019-08-12,Residential,MANHATTAN,10034,40.862034,-73.923563,Marble Hill-Inwood
58465,316 LEXINGTON AVENUE,2019-10-07,Residential,MANHATTAN,10016,40.749068,-73.977793,Murray Hill-Kips Bay
58471,105-25 88TH STREET,2019-11-18,Residential,QUEENS,11417,40.679585,-73.850497,Ozone Park
58476,250 EAST 50TH STREET,2019-10-18,Residential,MANHATTAN,10022,40.755335,-73.96963,Turtle Bay-East Midtown
58483,17-20 154TH STREET,2019-12-05,Residential,QUEENS,11357,40.783127,-73.808515,Whitestone
58485,219 WEST 144TH STREET,2019-08-19,Residential,MANHATTAN,10030,40.821315,-73.940371,Central Harlem North-Polo Grounds
58488,310 12TH STREET,2019-07-08,Residential,BROOKLYN,11215,40.666839,-73.986717,Park Slope-Gowanus
58490,37-81 103RD STREET,2019-07-03,Commercial,QUEENS,11368,40.752748,-73.864167,North Corona
58497,968 SHERMAN AVENUE,2019-07-24,Residential,BRONX,10456,40.82817,-73.919132,East Concourse-Concourse Village
58499,566 GREENE AVENUE,2019-11-26,Residential,BROOKLYN,11216,40.688816,-73.947466,Bedford
58504,1633 EDISON AVENUE,2019-10-25,Residential,BRONX,10461,40.844227,-73.832854,Pelham Bay-Country Club-City Island
58506,17 EAST 96TH STREET,2019-08-15,Residential,MANHATTAN,10128,40.78765,-73.955138,East Harlem South
58513,1920 MCGRAW AVENUE,2019-07-17,Residential,BRONX,10462,40.83457,-73.861214,Parkchester
58519,69 EAST 177TH STREET,2019-10-24,Residential,BRONX,10453,40.849812,-73.908692,Mount Hope
58522,566 GREENE AVENUE,2019-12-05,Residential,BROOKLYN,11216,40.688816,-73.947466,Bedford
58548,180 BROAD STREET,2019-08-14,Residential,STATEN ISLAND,10304,40.624243,-74.080678,Stapleton-Rosebank
58558,2122 BLACKROCK AVENU E,2019-09-13,Residential,BRONX,10472,40.82876,-73.852485,Westchester-Unionport
58562,195 BEDFORD AVENUE,2019-10-16,Residential,BROOKLYN,11211,40.717424,-73.958151,North Side-South Side
58572,7101 4TH AVENUE,2019-09-20,Residential,BROOKLYN,11209,40.633593,-74.023927,Bay Ridge
58574,712 EAST 216TH ST,2019-10-10,Residential,BRONX,10467,40.881211,-73.863257,Williamsbridge-Olinville
58579,246 AVENUE U A/K/A 304-312 VAN SICKLEN STREET,2019-12-10,Residential,BROOKLYN,11223,40.596763,-73.975122,Gravesend
58585,910 PROSPECT AVENUE,2019-12-16,Residential,BRONX,10459,40.821288,-73.900942,Longwood
58595,740 EAST 178TH STREET,2019-11-13,Residential,BRONX,10457,40.845491,-73.888975,East Tremont
58596,94 EAST 45TH STREET,2019-12-02,Residential,BROOKLYN,11203,40.659601,-73.936075,Prospect Lefferts Gardens-Wingate
58598,353 EAST 53RD STREET,2019-12-17,Residential,MANHATTAN,10022,40.756245,-73.965912,Turtle Bay-East Midtown
58607,75 WEST END AVENUE,2019-07-08,Residential,MANHATTAN,10023,40.77422,-73.989237,Lincoln Square
58628,27-42 MCINTOSH STREET,2019-10-31,Residential,QUEENS,11369,40.762556,-73.867851,East Elmhurst
58650,1450 GATEWAY BOULEVARD,2019-09-19,Residential,QUEENS,11691,40.601731,-73.74905,Far Rockaway-Bayswater
58671,701 EAST 175TH STREET,2019-10-04,Residential,BRONX,10457,40.842784,-73.893323,East Tremont
58714,825 WEST 180TH ST,2019-12-20,Residential,MANHATTAN,10033,40.850236,-73.93986,Washington Heights South
58719,718 PENFIELD STREET,2019-10-24,Residential,BRONX,10470,40.904888,-73.849089,Woodlawn-Wakefield
58770,981 HALSEY STREET,2019-11-19,Commercial,BROOKLYN,11207,40.686052,-73.914906,Bushwick South
58772,654 EAST 233RD STREE T,2019-09-11,Residential,BRONX,10466,40.8939,-73.858989,Williamsbridge-Olinville
58775,2150 BEDFORD AVENUE,2019-09-04,Residential,BROOKLYN,11226,40.651774,-73.955961,Prospect Lefferts Gardens-Wingate
58777,1226 LINCOLN PLACE,2019-11-20,Residential,BROOKLYN,11213,40.669989,-73.935729,Crown Heights North
58781,32-15 93RD STREET,2019-12-05,Residential,QUEENS,11369,40.75817,-73.875407,East Elmhurst
58784,134 EAST 59TH STREET,2019-07-22,Residential,BROOKLYN,11203,40.651105,-73.921657,Rugby-Remsen Village
58794,1706 EAST 2ND STREET,2019-12-19,Residential,BROOKLYN,11223,40.607952,-73.971739,Homecrest
58802,1090 FRANKLIN AVENUE,2019-10-29,Residential,BRONX,10456,40.827647,-73.9065,Morrisania-Melrose
58813,435 EAST 65TH STREET,2019-11-27,Commercial,MANHATTAN,10065,40.762885,-73.958075,Lenox Hill-Roosevelt Island
58830,146-61 SHORE AVENUE - 2ND FL,2019-12-17,Residential,QUEENS,11435,40.693029,-73.801435,South Jamaica
58836,66-50 BOOTH STREET,2019-12-13,Residential,QUEENS,11374,40.725827,-73.855383,Forest Hills
58853,167 SCHENECTADY AVE,2019-12-13,Residential,BROOKLYN,11213,40.673161,-73.933481,Crown Heights North
58858,83-39 116TH STREET,2019-11-12,Residential,QUEENS,11418,40.705487,-73.836001,Kew Gardens
58861,89-30 164 STREET,2019-10-25,Residential,QUEENS,11432,40.707064,-73.796931,Jamaica
58898,48-16 30TH AVENUE,2019-08-07,Residential,QUEENS,11103,40.760666,-73.908132,Astoria
58905,3041 HOLLAND AVENUE,2019-11-22,Residential,BRONX,10467,40.870179,-73.865262,Bronxdale
58914,150-02 88TH AVENUE,2019-09-09,Residential,QUEENS,11432,40.705775,-73.80579,Briarwood-Jamaica Hills
58916,43-60 DOUGLASTON PARKWAY,2019-07-15,Residential,QUEENS,11363,40.766788,-73.746057,Douglas Manor-Douglaston-Little Neck
58925,10 EAST 138TH ST,2019-09-23,Residential,MANHATTAN,10037,40.814275,-73.935337,East Harlem North
58926,2181 GRAND AVENUE,2019-09-05,Residential,BRONX,10453,40.857367,-73.906726,University Heights-Morris Heights
58933,23 EAST 109TH STREET,2019-07-16,Residential,MANHATTAN,10029,40.795755,-73.948581,East Harlem South
58941,285 METROPOLITAN AVE NUE,2019-08-19,Commercial,BROOKLYN,11211,40.714638,-73.958062,North Side-South Side
58968,4254 CARPENTER AVE,2019-07-15,Residential,BRONX,10466,40.895972,-73.859332,Woodlawn-Wakefield
58972,3 WEST FARMS SQUARE PLAZA,2019-11-14,Residential,BRONX,10460,40.841106,-73.881121,East Tremont
58988,130 SCHROEDERS AVE.,2019-08-27,Residential,BROOKLYN,11239,40.648365,-73.880214,Starrett City
58992,930 SECOND AVENUE,2019-08-07,Residential,MANHATTAN,10022,40.754487,-73.968793,Turtle Bay-East Midtown
59028,1046 COLLEGE AVENUE,2019-10-10,Residential,BRONX,10456,40.82969,-73.915163,East Concourse-Concourse Village
59031,535 UNION AVENUE,2019-07-16,Residential,BRONX,10455,40.812067,-73.905569,Mott Haven-Port Morris
59047,610 WEST 135TH STREET,2019-07-16,Residential,MANHATTAN,10031,40.820362,-73.955719,Manhattanville
59081,463 PENNSYLVANIA AVE,2019-08-07,Residential,BROOKLYN,11207,40.665844,-73.894309,East New York (Pennsylvania Ave)
59101,576 EAST 81ST STREET,2019-11-08,Residential,BROOKLYN,11236,40.639807,-73.916755,Canarsie
59103,1933 UNION STREET,2019-09-27,Residential,BROOKLYN,11233,40.667452,-73.92419,Crown Heights North
59111,400 EAST 54TH STREET,2019-11-21,Residential,MANHATTAN,10022,40.756237,-73.963995,Turtle Bay-East Midtown
59121,17 HILL STREET,2019-11-15,Residential,BROOKLYN,11208,40.678681,-73.872239,Cypress Hills-City Line
59132,1035 WARD AVENUE,2019-07-09,Residential,BRONX,10472,40.824945,-73.876424,Soundview-Bruckner
59135,649 EMPIRE BLVD,2019-12-11,Residential,BROOKLYN,11213,40.663965,-73.940861,Crown Heights South
59141,5613 6TH AVENUE,2019-09-04,Residential,BROOKLYN,11220,40.640278,-74.011739,Sunset Park East
59145,1321 EAST 85TH ST,2019-09-18,Residential,BROOKLYN,11236,40.630849,-73.90179,Canarsie
59147,137-51 HOOK CREEK BOULEVARD,2019-10-31,Residential,QUEENS,11422,40.666199,-73.729819,Rosedale
59150,533 EAST 83RD STREET,2019-11-07,Residential,MANHATTAN,10028,40.77361,-73.947652,Yorkville
59161,1086 SOUTHERN BOULEV ARD,2019-09-05,Residential,BRONX,10459,40.825655,-73.891913,Hunts Point
59163,3677 WHITE PLAINS ROAD,2019-07-15,Residential,BRONX,10467,40.880951,-73.864296,Williamsbridge-Olinville
59170,624 BAKER AVENUE,2019-09-12,Residential,BRONX,10460,40.841756,-73.866306,Van Nest-Morris Park-Westchester Square
59175,2733 BARKER AVENUE,2019-11-26,Residential,BRONX,10467,40.865855,-73.86915,Bronxdale
59184,2725 MILL AVENUE,2019-11-04,Residential,BROOKLYN,11234,40.60777,-73.914116,Georgetown-Marine Park-Bergen Beach-Mill Basin
59187,1701 ALBEMARLE ROAD,2019-08-08,Residential,BROOKLYN,11226,40.646929,-73.963427,Flatbush
59193,95 ROCKAWAY PARKWAY,2019-11-13,Residential,BROOKLYN,11212,40.663943,-73.923253,Brownsville
59206,631 BEACH 9TH STREET,2019-10-16,Residential,QUEENS,11691,40.601492,-73.74532,Far Rockaway-Bayswater
59214,95 LINDEN BOULEVARD,2019-08-05,Residential,BROOKLYN,11226,40.652374,-73.955009,Prospect Lefferts Gardens-Wingate
59230,538 BAINBRIDGE STREE T,2019-12-11,Residential,BROOKLYN,11233,40.682742,-73.915537,Ocean Hill
59234,328 PLEASANT AVENUE - APT 5A,2019-07-10,Residential,MANHATTAN,10035,40.796117,-73.932368,East Harlem North
59243,58-09 28TH AVENUE,2019-09-04,Commercial,QUEENS,11377,40.75995,-73.902199,Woodside
59249,800 CONCOURSE VILLAGE WEST,2019-11-21,Residential,BRONX,10461,40.824859,-73.92233,East Concourse-Concourse Village
59254,1719 STERLING PLACE,2019-10-25,Residential,BROOKLYN,11233,40.670982,-73.921713,Ocean Hill
59259,430 CLINTON AVENUE APT 3D,2019-09-11,Residential,BROOKLYN,11238,40.685439,-73.967289,Clinton Hill
59264,205 WEST 13TH STREET,2019-07-23,Residential,MANHATTAN,10011,40.73805,-74.000599,West Village
59277,942 E 78 STREET,2019-10-21,Residential,BROOKLYN,11236,40.633703,-73.91383,Canarsie
59289,1900 LEXINGTON AVENUE,2019-07-16,Residential,MANHATTAN,10035,40.800055,-73.940585,East Harlem North
59298,530 MIDWOOD STREET,2019-09-13,Residential,BROOKLYN,11225,40.660557,-73.943358,Prospect Lefferts Gardens-Wingate
59311,2105 CRUGER AVENUE,2019-12-03,Residential,BRONX,10462,40.853364,-73.866738,Pelham Parkway
59323,107 WEST 109TH STREE T,2019-11-18,Residential,MANHATTAN,10025,40.801412,-73.962002,Morningside Heights
59379,97-05 HORACE HARDING EXPWY.,2019-09-30,Residential,QUEENS,11368,40.734899,-73.862526,Corona
59382,2698 BAILEY AVENUE,2019-07-11,Residential,BRONX,10463,40.87157,-73.90646,Kingsbridge Heights
59401,3309 SURF AVENUE,2019-11-19,Residential,BROOKLYN,11224,40.572847,-73.999402,Seagate-Coney Island
59407,655 TYSENS LANE,2019-10-24,Residential,STATEN ISLAND,10306,40.5625,-74.113985,Oakwood-Oakwood Beach
59409,47 FT.WASHINGTON AVENUE,2019-11-13,Residential,MANHATTAN,10032,40.836732,-73.944444,Washington Heights South
59411,75 EAST 190 STREET,2019-07-19,Residential,BRONX,10468,40.862934,-73.898255,Bedford Park-Fordham North
59414,2039 HARING STREET,2019-09-25,Residential,BROOKLYN,11229,40.601751,-73.94111,Madison
59435,2980 BRIGGS AVENUE,2019-08-22,Residential,BRONX,10458,40.87148,-73.885203,Bedford Park-Fordham North
59450,161 EAST 206TH STREE T,2019-08-22,Residential,BRONX,10458,40.875956,-73.885235,Bedford Park-Fordham North
59454,1229 EAST 224TH STRE ET,2019-09-20,Residential,BRONX,10466,40.881855,-73.845728,Eastchester-Edenwald-Baychester
59472,141-25 NORTHERN BLVD,2019-08-23,Residential,QUEENS,11354,40.764407,-73.825557,Flushing
59486,3215 QUENTIN ROAD,2019-11-18,Residential,BROOKLYN,11234,40.612903,-73.939512,Georgetown-Marine Park-Bergen Beach-Mill Basin
59502,617 GATES AVENUE,2019-12-11,Residential,BROOKLYN,11221,40.687159,-73.942485,Bedford
59504,5923 STRICKLAND AVENUE,2019-10-01,Residential,BROOKLYN,11234,40.607938,-73.915358,Georgetown-Marine Park-Bergen Beach-Mill Basin
59509,1625 PRESIDENT ST.,2019-09-06,Residential,BROOKLYN,11213,40.667153,-73.933642,Crown Heights North
59522,1049 GLENMORE AVENUE,2019-09-25,Residential,BROOKLYN,11208,40.676833,-73.871172,East New York
59547,609 EAST 156TH ST,2019-09-10,Residential,BRONX,10455,40.819037,-73.909865,Melrose South-Mott Haven North
59549,137-01 83 AVENUE,2019-09-27,Residential,QUEENS,11435,40.712762,-73.820317,Briarwood-Jamaica Hills
59552,23-67 CRESCENT STREE T,2019-07-31,Residential,QUEENS,11105,40.775715,-73.91817,Steinway
59554,708 EAST 215TH ST,2019-09-12,Residential,BRONX,10467,40.880366,-73.863784,Williamsbridge-Olinville
59561,2800 COYLE STREET,2019-09-09,Residential,BROOKLYN,11235,40.585065,-73.934159,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
59606,350 CHAUNCEY STREET,2019-10-11,Residential,BROOKLYN,11233,40.681646,-73.918538,Stuyvesant Heights
59617,144-15 41 AVE,2019-11-14,Residential,QUEENS,11355,40.760687,-73.821022,Murray Hill
59628,432 WEST 49TH STREET,2019-10-22,Residential,MANHATTAN,10019,40.763304,-73.990488,Clinton
59648,1438 LINCOLN PLACE,2019-08-12,Residential,BROOKLYN,11213,40.669626,-73.929151,Crown Heights North
59656,18 ATKINS AVENUE,2019-10-07,Residential,BROOKLYN,11208,40.678646,-73.880023,East New York
59679,502 WEST 152ND ST,2019-07-25,Residential,MANHATTAN,10031,40.829818,-73.9448,Hamilton Heights
59682,155-15 71ST AVENUE,2019-07-24,Residential,QUEENS,11367,40.730222,-73.813444,Pomonok-Flushing Heights-Hillcrest
59683,350 FIFTH AVENUE SUITE 4503,2019-11-22,Commercial,MANHATTAN,10118,40.748276,-73.98469,Midtown-Midtown South
59684,1467 PACIFIC STREET,2019-07-10,Residential,BROOKLYN,11216,40.677289,-73.942904,Crown Heights North
59690,30-02 39TH AVENUE,2019-11-20,Residential,QUEENS,11101,40.753036,-73.933578,Queensbridge-Ravenswood-Long Island City
59693,2714 FREDERICK DOUGLAS BLVD APT. 5B,2019-10-02,Residential,MANHATTAN,10030,40.822406,-73.942227,Central Harlem North-Polo Grounds
59701,900 EAST 18TH STREET,2019-12-03,Residential,BROOKLYN,11230,40.628482,-73.959118,Flatbush
59705,795 GARDEN STREET,2019-07-23,Residential,BRONX,10460,40.849259,-73.883167,Belmont
59707,768 EAST 224TH ST,2019-11-26,Residential,BRONX,10466,40.886514,-73.859037,Williamsbridge-Olinville
59714,263 HILLSIDE TERRACE,2019-07-26,Residential,STATEN ISLAND,10308,40.545889,-74.143328,Great Kills
59788,365 58 STREET,2019-11-26,Residential,BROOKLYN,11220,40.642437,-74.01797,Sunset Park West
59797,88-47 75TH STREET,2019-12-09,Residential,QUEENS,11421,40.688465,-73.865816,Woodhaven
59810,3950 BLACKSTONE AVE,2019-10-31,Residential,BRONX,10471,40.890244,-73.911367,North Riverdale-Fieldston-Riverdale
59811,973 44TH STREET,2019-11-08,Residential,BROOKLYN,11219,40.642268,-73.996544,Sunset Park East
59816,3830 BRONX BOULEVARD,2019-08-08,Residential,BRONX,10467,40.88563,-73.866055,Williamsbridge-Olinville
59820,3663 NOSTRAND AVENUE,2019-08-02,Residential,BROOKLYN,11229,40.594554,-73.940742,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
59851,315 E. 166TH ST.,2019-07-31,Residential,BRONX,10456,40.830054,-73.914187,East Concourse-Concourse Village
59852,177-50 SOUTH CONDUIT AVENUE,2019-10-03,Residential,QUEENS,11434,40.666963,-73.771003,Springfield Gardens South-Brookville
59860,31 PEACOCK LOOP,2019-08-28,Residential,STATEN ISLAND,10309,40.530795,-74.221225,Charleston-Richmond Valley-Tottenville
59871,107-13 FLATLANDS AVE,2019-11-01,Residential,BROOKLYN,11236,40.648633,-73.892996,Canarsie
59875,160 CENTRAL PARK SOUTH UNIT 909,2019-08-06,Residential,MANHATTAN,10019,40.766613,-73.978473,Midtown-Midtown South
59877,7101 4TH AVENUE,2019-09-04,Residential,BROOKLYN,11209,40.633593,-74.023927,Bay Ridge
59888,137-42 GUY R. BREWER  BLVD.,2019-07-22,Commercial,QUEENS,11434,40.671639,-73.774368,Springfield Gardens North
59895,969 64TH STREET,2019-09-13,Residential,BROOKLYN,11219,40.630957,-74.008117,Dyker Heights
59914,1580 THIERIOT AVENUE,2019-08-29,Residential,BRONX,10460,40.840063,-73.866078,West Farms-Bronx River
59916,499 EAST 138TH STREE T,2019-08-27,Residential,BRONX,10454,40.807711,-73.919565,Mott Haven-Port Morris
59919,530 EAST 23RD STREET,2019-09-26,Residential,MANHATTAN,10010,40.735624,-73.975799,Stuyvesant Town-Cooper Village
59924,3045 GRAND CONCOURSE,2019-07-25,Residential,BRONX,10468,40.874075,-73.88679,Bedford Park-Fordham North
59941,1240 BURKE AVENUE,2019-12-03,Residential,BRONX,10469,40.871147,-73.851285,Allerton-Pelham Gardens
59951,15 WINDEMERE AVE.,2019-11-04,Residential,STATEN ISLAND,10306,40.564154,-74.128679,Oakwood-Oakwood Beach
59974,343 GOLD STREET APT 2704,2019-09-19,Residential,BROOKLYN,11201,40.694226,-73.983289,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
59982,2378 BATHGATE AVENUE,2019-12-03,Residential,BRONX,10458,40.85637,-73.890276,Belmont
59987,3540 DEKALB AVENUE,2019-10-28,Residential,BRONX,10467,40.883296,-73.879625,Norwood
60005,2 ELTON STREET,2019-09-11,Residential,BROOKLYN,11208,40.683597,-73.885617,Cypress Hills-City Line
