,Eviction Address,Executed Date,Residential/Commercial,BOROUGH,Eviction Postcode,Latitude,Longitude,NTAName
56977,35-25 34TH ST,2018-03-28,Residential,QUEENS,11102,40.756504,-73.926496,Astoria
56982,3961 CARPENTER AVENUE,2018-01-19,Residential,BRONX,10466,40.888372,-73.863543,Williamsbridge-Olinville
56994,3202 NOSTRAND AVE,2018-04-02,Residential,BROOKLYN,11229,40.606177,-73.94299,Madison
57002,10 RICHMAN PLAZA,2018-01-09,Residential,BRONX,10453,40.851533,-73.922961,University Heights-Morris Heights
57006,102-24 85TH DRIVE,2018-02-26,Residential,QUEENS,11418,40.696984,-73.845607,Richmond Hill
57025,700 ROSEWOOD STREET,2018-05-08,Residential,BRONX,10467,40.873206,-73.866977,Williamsbridge-Olinville
57032,2732-84 BAINBRIDGE AVENUE,2018-02-26,Residential,BRONX,10458,40.866204,-73.890748,Bedford Park-Fordham North
57042,52 HAZEL COURT,2018-06-19,Residential,BROOKLYN,11229,40.59224,-73.929716,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
57059,97-22 57TH AVENUE,2018-02-22,Residential,QUEENS,11368,40.737349,-73.863394,Corona
57082,765 EAST 225TH STREET,2018-02-07,Residential,BRONX,10466,40.887257,-73.858713,Williamsbridge-Olinville
57083,76 BOYD ST.,2018-02-08,Residential,STATEN ISLAND,10304,40.627151,-74.078891,Stapleton-Rosebank
57085,224 EAST 88TH STREET,2018-05-23,Residential,BROOKLYN,11236,40.648047,-73.917228,Rugby-Remsen Village
57086,98-32 57TH AVENUE,2018-06-27,Residential,QUEENS,11368,40.738035,-73.861144,Corona
57094,179 LINDEN BLVD,2018-01-16,Residential,BROOKLYN,11226,40.65254,-73.951845,Prospect Lefferts Gardens-Wingate
57097,3450 BOLLER AVENUE,2018-06-26,Residential,BRONX,10475,40.880776,-73.835316,Co-op City
57103,55 EAST 179TH STREET,2018-06-26,Residential,BRONX,10453,40.852139,-73.907431,Mount Hope
57106,33 WEST 63RD STREET,2018-03-15,Residential,MANHATTAN,10023,40.770892,-73.980948,Lincoln Square
57115,414 EAST 52ND STREET APT. 8E,2018-03-09,Residential,MANHATTAN,10022,40.754886,-73.964689,Turtle Bay-East Midtown
57124,150 WEST 140 STREET,2018-04-02,Residential,MANHATTAN,10030,40.817934,-73.940124,Central Harlem North-Polo Grounds
57127,1103 IRVING AVENUE 2ND FLOOR,2018-04-27,Residential,QUEENS,11385,40.692765,-73.903376,Ridgewood
57131,88 NEWPORT STREET,2018-05-02,Residential,BROOKLYN,11212,40.658863,-73.912208,Brownsville
57138,1425 BROOKLYN AVENUE,2018-03-30,Residential,BROOKLYN,11210,40.63826,-73.942419,East Flatbush-Farragut
57145,493 PUTNAM AVENUE - APT 3-A,2018-03-29,Residential,BROOKLYN,11221,40.684985,-73.941834,Bedford
57149,1812 EAST 18TH ST.,2018-01-23,Residential,BROOKLYN,11229,40.605595,-73.954785,Madison
57156,3280 RICHMOND TERR.,2018-01-30,Residential,STATEN ISLAND,10303,40.640684,-74.167454,Mariner's Harbor-Arlington-Port Ivory-Graniteville
57180,1098 EASTERN PARKWAY,2018-06-27,Residential,BROOKLYN,11213,40.668845,-73.932151,Crown Heights North
57189,775 SOUTHERN BLVD,2018-01-24,Residential,BRONX,10455,40.815631,-73.89694,Longwood
57190,2254 HAVILAND AVE,2018-05-02,Residential,BRONX,10462,40.830709,-73.848987,Westchester-Unionport
57196,109-46 123 STREET,2018-01-16,Residential,QUEENS,11420,40.682935,-73.81853,South Ozone Park
57206,55 PARADE PLACE,2018-01-18,Residential,BROOKLYN,11226,40.651617,-73.965144,Flatbush
57215,238-06 BRADDOCK AVENUE,2018-04-23,Residential,QUEENS,11426,40.726891,-73.729901,Bellerose
57216,537 CLAREMONT PARKWAY,2018-03-06,Residential,BRONX,10457,40.838075,-73.900881,Claremont-Bathgate
57221,3062 FENTON AVENUE,2018-06-11,Residential,BRONX,10469,40.870115,-73.844725,Eastchester-Edenwald-Baychester
57225,1589 SECOND AVENUE,2018-03-09,Residential,MANHATTAN,10028,40.775589,-73.953424,Yorkville
57228,80 WOODRUFF AVENUE,2018-03-29,Residential,BROOKLYN,11226,40.653489,-73.963215,Flatbush
57235,80 LENOX ROAD,2018-05-30,Residential,BROOKLYN,11226,40.653709,-73.957127,Prospect Lefferts Gardens-Wingate
57241,170 DREISER LOOP,2018-02-14,Residential,BRONX,10475,40.877139,-73.829615,Co-op City
57243,2406 WEBSTER AVENUE,2018-05-17,Residential,BRONX,10458,40.858953,-73.893822,Fordham South
57252,452 CITY ISLAND AVENUE,2018-05-11,Residential,BRONX,10464,40.851051,-73.788377,Pelham Bay-Country Club-City Island
57264,1240 CROES AVENUE,2018-06-18,Residential,BRONX,10472,40.830821,-73.870953,West Farms-Bronx River
57276,6 EAST 57 STREET,2018-03-20,Residential,BROOKLYN,11203,40.65628,-73.924069,Rugby-Remsen Village
57287,83-45 VIETOR AVENUE,2018-06-06,Residential,QUEENS,11373,40.742696,-73.881647,Elmhurst
57289,76 PINEHURST AVENUE,2018-03-07,Residential,MANHATTAN,10033,40.850711,-73.939437,Washington Heights South
57300,2001 STORY AVENUE,2018-05-11,Residential,BRONX,10473,40.824704,-73.855193,Westchester-Unionport
57305,10469 SPRINGFIELD BLVD,2018-03-26,Residential,QUEENS,11429,40.711709,-73.736625,Queens Village
57314,39-89 50TH STREET,2018-03-28,Residential,QUEENS,11377,40.746412,-73.914237,Hunters Point-Sunnyside-West Maspeth
57315,1260 PROSPECT PLACE,2018-06-06,Residential,BROOKLYN,11213,40.673475,-73.934843,Crown Heights North
57317,712 E GUN HILL ROAD,2018-01-30,Residential,BRONX,10467,40.877201,-73.865884,Williamsbridge-Olinville
57332,65 MACON STREET,2018-01-09,Residential,BROOKLYN,11216,40.681211,-73.948594,Bedford
57341,1997 HUGHES AVENUE,2018-04-30,Residential,BRONX,10457,40.847066,-73.891593,East Tremont
57345,260 SPRING STREET,2018-04-17,Commercial,MANHATTAN,10013,40.725704,-74.006195,SoHo-TriBeCa-Civic Center-Little Italy
57351,160-01 134TH AVENUE,2018-04-23,Residential,QUEENS,11434,40.672729,-73.777255,Springfield Gardens North
57353,1275 EDWARD L. GRANT HWY,2018-01-23,Residential,BRONX,10452,40.838028,-73.922188,Highbridge
57359,81-04 ROCKAWAY BEACH BLVD,2018-03-13,Residential,QUEENS,11693,40.587969,-73.807677,Hammels-Arverne-Edgemere
57366,728 EAST 136TH STREE T,2018-04-11,Commercial,BRONX,10454,40.803276,-73.913123,Mott Haven-Port Morris
57384,218 EAST 167TH ST.,2018-05-31,Commercial,BRONX,10456,40.833929,-73.916162,East Concourse-Concourse Village
57400,99-30 193RD STREET,2018-01-19,Residential,QUEENS,11423,40.709678,-73.766015,Hollis
57415,91-40 LAMONT AVENUE,2018-05-02,Residential,QUEENS,11373,40.744146,-73.874066,Elmhurst
57416,180 PARKHILL AVE.,2018-05-18,Residential,STATEN ISLAND,10304,40.614572,-74.082129,Grymes Hill-Clifton-Fox Hills
57418,707 WEST 180TH STREET,2018-04-06,Residential,MANHATTAN,10033,40.849642,-73.936843,Washington Heights South
57421,1511-1521 SHERIDAN A VENUE,2018-04-26,Residential,BRONX,10457,40.840968,-73.911339,East Concourse-Concourse Village
57426,137-02 NORTHERN BLVD,2018-02-15,Residential,QUEENS,11354,40.763172,-73.831051,Flushing
57427,2114 MERMAID AVE,2018-06-07,Residential,BROOKLYN,11224,40.576239,-73.988218,Seagate-Coney Island
57431,335 18 STREET,2018-06-19,Residential,BROOKLYN,11215,40.661122,-73.988502,Sunset Park West
57445,2686 BAILEY AVENUE,2018-03-14,Residential,BRONX,10463,40.871425,-73.906529,Kingsbridge Heights
57447,40-22 201ST STREET,2018-06-07,Residential,QUEENS,11361,40.761197,-73.783905,Bayside-Bayside Hills
57461,30 THIRD AVENUE,2018-03-06,Residential,BROOKLYN,11217,40.68581,-73.980385,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
57466,2505 HOFFMAN STREET,2018-04-10,Residential,BRONX,10458,40.858509,-73.886274,Belmont
57471,22 AVON PLACE #2 A/K/A 20-22 AVON PL.,2018-05-24,Residential,STATEN ISLAND,10301,40.63528,-74.083369,Stapleton-Rosebank
57473,2859 BARKER AVE,2018-04-13,Residential,BRONX,10467,40.867425,-73.869223,Bronxdale
57474,1690 EAST 174TH ST.,2018-02-05,Residential,BRONX,10472,40.834459,-73.872247,West Farms-Bronx River
57485,1123 AVENUE K,2018-01-19,Residential,BROOKLYN,11230,40.622415,-73.964413,Midwood
57486,69 DOSCHER STREET APT. D1,2018-04-27,Residential,BROOKLYN,11208,40.67572,-73.872764,East New York
57490,773 MANOR ROAD,2018-04-06,Residential,STATEN ISLAND,10314,40.607791,-74.121053,New Springville-Bloomfield-Travis
57509,1035 EAST 214TH STREET,2018-01-10,Residential,BRONX,10469,40.877287,-73.855505,Williamsbridge-Olinville
57511,185 SOUTH 4TH STREET,2018-05-11,Residential,BROOKLYN,11211,40.711136,-73.96082,North Side-South Side
57526,10 PALADINO AVE,2018-04-13,Residential,MANHATTAN,10035,40.800525,-73.931565,East Harlem North
57533,346 SUMPTER STREET,2018-06-19,Residential,BROOKLYN,11233,40.681102,-73.910232,Ocean Hill
57539,1567 NOSTRAND AVENUE,2018-03-26,Residential,BROOKLYN,11226,40.647807,-73.949239,Erasmus
57551,791 EAST 2ND STREET,2018-01-18,Residential,BROOKLYN,11218,40.631808,-73.976139,Kensington-Ocean Parkway
57570,1374 BRONX RIVER AVE,2018-04-24,Residential,BRONX,10472,40.833364,-73.880091,West Farms-Bronx River
57573,2435 PROSPECT AVENUE,2018-04-09,Residential,BRONX,10458,40.854559,-73.882258,Belmont
57576,1220 SENECA AVENUE,2018-03-16,Residential,BRONX,10474,40.818738,-73.888333,Hunts Point
57589,34-15 94TH ST,2018-03-16,Residential,QUEENS,11372,40.754375,-73.873772,Jackson Heights
57593,1-05 ASTORIA BLVD,2018-06-04,Residential,QUEENS,11102,40.773895,-73.936539,Old Astoria
57596,109-53 153RD STREET,2018-05-14,Residential,QUEENS,11433,40.690624,-73.796224,South Jamaica
57597,3970 THIRD AVENUE,2018-05-21,Residential,BRONX,10457,40.840747,-73.899322,Claremont-Bathgate
57609,717 EAST 228TH ST.,2018-01-08,Residential,BRONX,10466,40.889691,-73.858535,Williamsbridge-Olinville
57613,3506 HULL AVE,2018-04-03,Residential,BRONX,10467,40.8791,-73.873391,Norwood
57623,416 EAST 187 STREET,2018-02-02,Residential,BRONX,10458,40.858585,-73.893497,Fordham South
57624,3378 BOSTON ROAD,2018-04-11,Commercial,BRONX,10469,40.875155,-73.851164,Eastchester-Edenwald-Baychester
57648,1553 BRYANT AVENUE,2018-01-25,Residential,BRONX,10460,40.833709,-73.886776,Crotona Park East
57690,37-50 86TH STREET,2018-03-02,Residential,QUEENS,11372,40.749066,-73.880409,Jackson Heights
57696,777 MACE AVENUE,2018-05-11,Residential,BRONX,10467,40.863168,-73.864339,Bronxdale
57703,1113 EAST 224TH STREET,2018-01-03,Residential,BRONX,10466,40.883127,-73.848716,Eastchester-Edenwald-Baychester
57704,785 SCHENCK AVENUE,2018-06-15,Residential,BROOKLYN,11207,40.66111,-73.883886,East New York
57708,605 WEST 42ND STREET,2018-03-27,Residential,MANHATTAN,10036,40.76096,-73.998617,Clinton
57717,25 BOERUM STREET,2018-06-07,Residential,BROOKLYN,11206,40.705359,-73.948755,East Williamsburg
57726,920 METCALF AVENUE,2018-03-23,Residential,BRONX,10473,40.823477,-73.871152,Soundview-Castle Hill-Clason Point-Harding Park
57728,169 HESTER STREET,2018-03-20,Residential,MANHATTAN,10013,40.717755,-73.996753,SoHo-TriBeCa-Civic Center-Little Italy
57738,169-12 90TH AVENUE,2018-01-17,Residential,QUEENS,11432,40.708454,-73.79143,Jamaica
57748,1611 OVERING STREET,2018-05-11,Residential,BRONX,10461,40.842076,-73.847313,Van Nest-Morris Park-Westchester Square
57751,900 LYDIG AVENUE,2018-02-22,Residential,BRONX,10462,40.854382,-73.861856,Pelham Parkway
57757,261 BAY 22ND STREET,2018-06-06,Residential,BROOKLYN,11214,40.600559,-74.004833,Bath Beach
57767,1425 BROOKLYN AVENUE,2018-01-24,Residential,BROOKLYN,11210,40.63826,-73.942419,East Flatbush-Farragut
57772,1192 WALTON AVENUE,2018-02-09,Residential,BRONX,10452,40.834733,-73.919659,West Concourse
57775,2310 BELMONT AVENUE,2018-03-09,Residential,BRONX,10458,40.852991,-73.886967,Belmont
57776,2147 HONEYWELL AVENU E,2018-01-10,Residential,BRONX,10460,40.8462,-73.881405,East Tremont
57777,7 CLERMONT AVENUE,2018-01-16,Residential,BROOKLYN,11205,40.69749,-73.971716,Fort Greene
57781,1426 LORING AVENUE,2018-04-12,Residential,BROOKLYN,11208,40.668279,-73.858835,East New York
57786,1200 UNION AVENUE,2018-01-16,Residential,BRONX,10459,40.828969,-73.899257,Morrisania-Melrose
57787,820 EAST 227TH ST,2018-05-10,Residential,BRONX,10466,40.888028,-73.85597,Williamsbridge-Olinville
57798,1309 5TH AVENUE,2018-04-09,Residential,MANHATTAN,10029,40.797309,-73.948901,East Harlem South
57799,132-35 SANFORD AVE,2018-04-12,Residential,QUEENS,11355,40.755121,-73.832114,Flushing
57804,1280 EAST 12TH ST,2018-02-13,Residential,BROOKLYN,11230,40.618221,-73.962924,Midwood
57809,140 CASALS PLACE,2018-06-13,Residential,BRONX,10475,40.878465,-73.82418,Co-op City
57810,195 NEW JERSEY AVENU E,2018-05-10,Residential,BROOKLYN,11207,40.675002,-73.895603,East New York
57816,333 PEARL STREET,2018-03-19,Residential,MANHATTAN,10038,40.709301,-74.001955,Battery Park City-Lower Manhattan
57825,241-21 CHURCH STREET,2018-01-25,Residential,QUEENS,11363,40.766547,-73.745307,Douglas Manor-Douglaston-Little Neck
57827,617 WEST 190TH STREE T,2018-04-12,Residential,MANHATTAN,10040,40.85513,-73.93015,Washington Heights North
57834,456 EAST 185TH STREE T,2018-06-25,Residential,BRONX,10458,40.856732,-73.892922,Claremont-Bathgate
57839,600 BURKE AVENUE,2018-03-23,Residential,BRONX,10467,40.8715,-73.870382,Bronxdale
57841,871 EAST 179TH STREE T,2018-02-23,Residential,BRONX,10460,40.844229,-73.884105,East Tremont
57846,609 CLEVELAND STREET,2018-01-18,Residential,BROOKLYN,11208,40.669336,-73.883107,East New York
57850,385 TROUTMAN STREET,2018-01-11,Residential,BROOKLYN,11237,40.706095,-73.923349,Bushwick North
57852,20 RICHMAN PLAZA,2018-02-20,Residential,BRONX,10453,40.851719,-73.92278,University Heights-Morris Heights
57855,227 RICHMOND STREET,2018-03-19,Residential,BROOKLYN,11208,40.6819,-73.876484,Cypress Hills-City Line
57867,4303 BAYCHESTER AVEN UE,2018-05-25,Residential,BRONX,10466,40.897107,-73.845276,Woodlawn-Wakefield
57871,195-15 116TH RD.,2018-02-06,Residential,QUEENS,11412,40.694125,-73.757087,St. Albans
57881,1001 GRAND CONCOURSE,2018-05-17,Residential,BRONX,10452,40.829796,-73.921096,West Concourse
57884,928 BROADWAY,2018-06-29,Commercial,MANHATTAN,10010,40.740166,-73.989492,Hudson Yards-Chelsea-Flatiron-Union Square
57888,8817 BAY PARKWAY,2018-04-11,Residential,BROOKLYN,11214,40.597682,-73.998218,Bensonhurst West
57891,2776 JEROME AVENUE,2018-01-26,Residential,BRONX,10468,40.869722,-73.895327,Van Cortlandt Village
57892,920 WESTCHESTER AVE,2018-04-17,Residential,BRONX,10459,40.82167,-73.897707,Longwood
57898,631 EDGECOMBE AVENUE,2018-01-03,Residential,MANHATTAN,10032,40.837296,-73.936656,Washington Heights South
57907,49 BLEECKER STREET,2018-01-10,Commercial,MANHATTAN,10012,40.725825,-73.994357,West Village
57915,540 CONCORD AVENUE,2018-06-28,Residential,BRONX,10455,40.812821,-73.908226,Mott Haven-Port Morris
57920,250 LOTT AVENUE,2018-01-10,Residential,BROOKLYN,11212,40.658439,-73.904323,Brownsville
57929,223 EAST 74TH STREET,2018-04-02,Residential,MANHATTAN,10021,40.770782,-73.958951,Lenox Hill-Roosevelt Island
57934,100 EINSTEIN LOOP,2018-02-14,Residential,BRONX,10475,40.865161,-73.822176,Co-op City
57938,74 STOCKHOLM ST,2018-04-23,Residential,BROOKLYN,11221,40.696753,-73.925465,Bushwick South
57946,410 LENOX AVENUE,2018-05-07,Commercial,MANHATTAN,10037,40.811219,-73.942959,Central Harlem North-Polo Grounds
57964,2050 EAST 18TH STREE T,2018-05-08,Residential,BROOKLYN,11229,40.600258,-73.953773,Madison
57968,1203 FOREST AVE.,2018-06-15,Commercial,STATEN ISLAND,10310,40.62641,-74.130208,West New Brighton-New Brighton-St. George
57974,67 HANSON PLACE,2018-01-22,Residential,BROOKLYN,11217,40.685452,-73.974897,Fort Greene
57992,2915 FULTON ST. - BSMT.,2018-06-12,Residential,BROOKLYN,11208,40.679183,-73.887067,Cypress Hills-City Line
57993,870 CONEY ISLAND AVE,2018-06-13,Residential,BROOKLYN,11218,40.636165,-73.967908,Flatbush
57999,91 SHARPE AVENUE,2018-04-18,Residential,STATEN ISLAND,10302,40.637858,-74.137076,Port Richmond
58002,3063 HULL AVENUE,2018-04-20,Residential,BRONX,10467,40.871778,-73.879338,Norwood
58004,219 07 HEMPSTEAD AVENUE,2018-01-16,Residential,QUEENS,11429,40.712945,-73.734528,Queens Village
58005,402 E 162ND ST  A/K/ A 900 MELROSE AVE,2018-03-27,Residential,BRONX,10451,40.824688,-73.913171,Morrisania-Melrose
58012,1154 STRATFORD AVENUE,2018-05-04,Residential,BRONX,10472,40.828078,-73.875226,Soundview-Bruckner
58013,103 WEST 165TH ST,2018-02-27,Residential,BRONX,10452,40.834107,-73.927563,Highbridge
58019,808 ADEE AVENUE,2018-01-10,Residential,BRONX,10467,40.869625,-73.863007,Bronxdale
58023,75 WILSON STREET,2018-03-01,Residential,BROOKLYN,11249,40.704396,-73.963991,Williamsburg
58024,1798 BEDFORD AVENUE,2018-02-02,Residential,BROOKLYN,11225,40.662081,-73.957064,Prospect Lefferts Gardens-Wingate
58032,1285 MERRIAM AVENUE,2018-02-05,Residential,BRONX,10452,40.839993,-73.926429,Highbridge
58035,681 FRANKLIN AVENUE,2018-01-11,Residential,BROOKLYN,11238,40.675321,-73.956277,Crown Heights North
58046,679 WARING AVENUE,2018-04-03,Residential,BRONX,10467,40.861367,-73.868229,Bronxdale
58050,839 JENNINGS STREET,2018-06-19,Residential,BRONX,10459,40.832236,-73.894143,Crotona Park East
58057,2050 SEWARD AVENUE,2018-02-21,Residential,BRONX,10473,40.820502,-73.853085,Soundview-Castle Hill-Clason Point-Harding Park
58060,2240 UNIVERSITY AVEN UE,2018-01-29,Residential,BRONX,10453,40.859163,-73.908159,University Heights-Morris Heights
58064,152-09 88TH AVENUE,2018-05-23,Residential,QUEENS,11432,40.706176,-73.804371,Briarwood-Jamaica Hills
58069,2817 BARKER AVE,2018-06-05,Residential,BRONX,10467,40.866852,-73.869184,Bronxdale
58093,2631 86TH STREET,2018-01-25,Commercial,BROOKLYN,11223,40.596232,-73.984383,Bensonhurst East
58094,97-11 HORACE HARDING EXPWY.,2018-03-06,Residential,QUEENS,11368,40.734921,-73.86245,Corona
58102,932 BURKE AVENUE,2018-03-28,Residential,BRONX,10469,40.871304,-73.860107,Allerton-Pelham Gardens
58115,34-57 72ND ST,2018-03-13,Residential,QUEENS,11375,40.751099,-73.894015,Jackson Heights
58127,1424 FLATBUSH AVENUE,2018-01-18,Commercial,BROOKLYN,11210,40.635819,-73.950837,Flatbush
58138,505-507 183RD STREET,2018-01-22,Residential,MANHATTAN,10033,40.849462,-73.930348,Washington Heights North
58148,3970 THIRD AVENUE,2018-05-01,Residential,BRONX,10457,40.840747,-73.899322,Claremont-Bathgate
58151,347 THIRD AVENUE AKA  200 EAST 26TH ST,2018-04-09,Commercial,MANHATTAN,10010,40.740368,-73.982018,Murray Hill-Kips Bay
58158,774 EAST 40TH STREET,2018-01-08,Residential,BROOKLYN,11210,40.63634,-73.938435,East Flatbush-Farragut
58165,2095 HONEYWELL AVENUE,2018-02-26,Residential,BRONX,10460,40.844771,-73.882622,East Tremont
58176,1650 EASTERN PARKWAY,2018-02-07,Commercial,BROOKLYN,11233,40.67202,-73.913763,Ocean Hill
58177,1517 39TH STREET,2018-03-21,Residential,BROOKLYN,11218,40.637623,-73.981296,Borough Park
58179,1082 GERARD AVENUE,2018-05-08,Residential,BRONX,10452,40.832357,-73.922079,West Concourse
58183,448 SAPPHIRE STREET,2018-01-17,Residential,BROOKLYN,11208,40.66733,-73.856544,East New York
58187,1511 BRIGHTWATER AVENUE,2018-03-23,Residential,BROOKLYN,11235,40.575704,-73.954935,Brighton Beach
58188,91-50 191ST STREET,2018-06-04,Residential,QUEENS,11423,40.712195,-73.768477,Hollis
58190,2078 DAVIDSON AVENUE,2018-03-29,Residential,BRONX,10453,40.855012,-73.907413,University Heights-Morris Heights
58193,1051 COLLEGE AVENUE,2018-01-02,Residential,BRONX,10456,40.82977,-73.915141,East Concourse-Concourse Village
58196,154-156 VERMILYEA AVENUE,2018-03-27,Residential,MANHATTAN,10034,40.867052,-73.919848,Marble Hill-Inwood
58200,530 EAST 22ND STREET,2018-01-31,Residential,BROOKLYN,11226,40.639389,-73.956989,Flatbush
58203,3905 CARPENTER AVENUE,2018-01-22,Residential,BRONX,10466,40.886814,-73.864403,Williamsbridge-Olinville
58204,2960 WEST 29TH ST,2018-06-18,Residential,BROOKLYN,11224,40.573838,-73.995094,Seagate-Coney Island
58214,594 UNION AVENUE,2018-05-08,Residential,BRONX,10455,40.813779,-73.904938,Melrose South-Mott Haven North
58215,265 44TH STREET,2018-01-12,Residential,BROOKLYN,11209,40.651658,-74.012105,Sunset Park West
58221,266 NAGLE AVENUE,2018-01-03,Residential,MANHATTAN,10034,40.86333,-73.920141,Marble Hill-Inwood
58234,1621 EASTERN PARKWAY EXTENSION,2018-02-26,Residential,BROOKLYN,11233,40.671702,-73.914574,Ocean Hill
58235,963 EAST 96TH STREET,2018-01-23,Residential,BROOKLYN,11236,40.646841,-73.905568,Canarsie
58236,71 SHERIDAN AVE - APT 2,2018-01-11,Residential,BROOKLYN,11208,40.681069,-73.867681,Cypress Hills-City Line
58242,312 SCHENECTADY AVE,2018-02-14,Residential,BROOKLYN,11213,40.667666,-73.934023,Crown Heights North
58245,139 AVENUE D AKA 139-141 AVENUE D,2018-01-03,Residential,MANHATTAN,10009,40.724606,-73.975373,Lower East Side
58248,2 MARBLE HILL AVENUE,2018-05-15,Residential,MANHATTAN,10463,40.874848,-73.910831,Marble Hill-Inwood
58261,583 EAST 191ST STREET,2018-04-13,Residential,BRONX,10458,40.859142,-73.884845,Belmont
58263,2796 BAINBRIDGE AVENUE,2018-01-08,Residential,BRONX,10458,40.868234,-73.88868,Bedford Park-Fordham North
58268,154 NORMAN AVENUE AKA 120 NEWEL STREET,2018-03-29,Residential,BROOKLYN,11222,40.726582,-73.948241,Greenpoint
58270,510 ATLANTIC AVE,2018-01-19,Residential,BROOKLYN,11217,40.685525,-73.98124,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
58272,140-16 34TH AVENUE,2018-03-29,Residential,QUEENS,11354,40.76652,-73.826984,Flushing
58273,134-17 166TH PLACE,2018-02-09,Residential,QUEENS,11434,40.672683,-73.77369,Springfield Gardens North
58274,2880 BRIGHTON 6TH STREET,2018-04-24,Residential,BROOKLYN,11235,40.581872,-73.962919,Brighton Beach
58288,740 SUTTER AVENUE,2018-05-23,Residential,BROOKLYN,11207,40.669956,-73.891224,East New York (Pennsylvania Ave)
58289,20 RICHMAN PLAZA,2018-05-03,Residential,BRONX,10453,40.851719,-73.92278,University Heights-Morris Heights
58291,1235 UNION AVENUE,2018-03-12,Residential,BRONX,10459,40.829685,-73.898981,Morrisania-Melrose
58292,2284 JOHNSON AVENUE,2018-06-04,Residential,BRONX,10463,40.877665,-73.919097,Spuyten Duyvil-Kingsbridge
58308,10469 SPRINGFIELD BLVD,2018-03-26,Residential,QUEENS,11429,40.711709,-73.736625,Queens Village
58310,1640 MACOMBS ROAD,2018-01-09,Residential,BRONX,10453,40.847134,-73.916398,University Heights-Morris Heights
58314,25-38 ASTORIA BOULEVARD,2018-03-08,Commercial,QUEENS,11102,40.771178,-73.922248,Old Astoria
58315,123 E 54TH STREET,2018-06-04,Residential,MANHATTAN,10022,40.759291,-73.971206,Turtle Bay-East Midtown
58320,136-27 220TH STREET,2018-05-10,Residential,QUEENS,11413,40.676246,-73.751207,Laurelton
58323,162 EAST 91ST STREET,2018-01-09,Residential,BROOKLYN,11212,40.660583,-73.927337,Prospect Lefferts Gardens-Wingate
58327,580 W. 161ST STREET,2018-06-22,Residential,MANHATTAN,10032,40.836184,-73.942193,Washington Heights South
58329,94 ST NICHOLAS PLACE  AKA 88-94 ST NICHOL,2018-05-01,Commercial,MANHATTAN,10031,40.829909,-73.940464,Hamilton Heights
58330,90-40 184TH PLACE,2018-02-23,Residential,QUEENS,11423,40.710557,-73.775657,Jamaica
58331,52 ST. MARKS PLACE,2018-06-11,Residential,MANHATTAN,10003,40.728242,-73.986856,East Village
58335,141 BEACH 98TH STREET,2018-02-22,Residential,QUEENS,11694,40.583689,-73.819023,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel
58351,226 WEST 150TH ST,2018-04-03,Residential,MANHATTAN,10039,40.825187,-73.93769,Central Harlem North-Polo Grounds
58355,167 HAVEMEYER STREET,2018-05-22,Residential,BROOKLYN,11211,40.711163,-73.957805,North Side-South Side
58357,95 MALONE AVENUE,2018-01-09,Residential,STATEN ISLAND,10306,40.560404,-74.1263,Oakwood-Oakwood Beach
58376,795 COLUMBUS AVENUE,2018-06-13,Residential,MANHATTAN,10025,40.794559,-73.966272,Upper West Side
58377,647 CAULDWELL AVE,2018-04-10,Residential,BRONX,10455,40.816478,-73.909699,Melrose South-Mott Haven North
58384,3015 COLDEN AVE,2018-02-07,Residential,BRONX,10469,40.869914,-73.859484,Allerton-Pelham Gardens
58390,210 EAST 181 STREET,2018-02-06,Residential,BRONX,10457,40.854433,-73.901062,Mount Hope
58391,33 BUFFALO AVENUE,2018-04-30,Residential,BROOKLYN,11233,40.677819,-73.924697,Crown Heights North
58392,1013 PUTNAM AVENUE,2018-03-29,Residential,BROOKLYN,11221,40.687453,-73.920352,Stuyvesant Heights
58397,1760 LEXINGTON AVE,2018-01-16,Residential,MANHATTAN,10029,40.794548,-73.944609,East Harlem South
58409,267 WEST 139TH STREET APARTMENT NO.1,2018-05-02,Residential,MANHATTAN,10030,40.818836,-73.944163,Central Harlem North-Polo Grounds
58416,860 SOUTHERN BOULEVARD,2018-02-16,Residential,BRONX,10459,40.818035,-73.894429,Hunts Point
58423,138 EAST 34TH STREET UNIT 2F,2018-04-27,Commercial,MANHATTAN,10016,40.746266,-73.979422,Murray Hill-Kips Bay
58426,2718 MORRIS AVE,2018-02-14,Residential,BRONX,10468,40.86804,-73.89551,Van Cortlandt Village
58432,607 JEROME STREET,2018-06-26,Residential,BROOKLYN,11207,40.665929,-73.884843,East New York
58440,2463 TIEBOUT AVENUE,2018-01-30,Residential,BRONX,10458,40.8609,-73.895323,Bedford Park-Fordham North
58448,2305 UNIVERSITY AVEN UE,2018-03-13,Residential,BRONX,10468,40.860924,-73.906598,Kingsbridge Heights
58454,139-09  34TH ROAD,2018-02-09,Residential,QUEENS,11354,40.766383,-73.828797,Flushing
58457,59-43 56TH ROAD,2018-02-23,Residential,QUEENS,11378,40.724616,-73.907489,Maspeth
58458,1281 UNION STREET APT. D3,2018-05-30,Residential,BROOKLYN,11225,40.668912,-73.949631,Crown Heights South
