,Eviction Address,Executed Date,Residential/Commercial,BOROUGH,Eviction Postcode,Latitude,Longitude,NTAName
59655,30-15 HOBART STREET,2017-09-26,Residential,QUEENS,11377,40.759322,-73.906636,Woodside
59659,351 ADELAIDE AVENUE,2017-12-07,Residential,STATEN ISLAND,10306,40.55815,-74.118731,Oakwood-Oakwood Beach
59663,808 ADEE AVENUE,2017-08-04,Residential,BRONX,10467,40.869625,-73.863007,Bronxdale
59666,745 FOX STREET,2017-08-18,Residential,BRONX,10455,40.815204,-73.898714,Longwood
59668,2493 MARION AVENUE,2017-07-05,Residential,BRONX,10458,40.860987,-73.893515,Bedford Park-Fordham North
59676,624 COSTER STREET,2017-09-07,Residential,BRONX,10458,40.812797,-73.886981,Hunts Point
59688,1000 DUNCAN STREET,2017-07-27,Residential,BRONX,10469,40.873056,-73.858292,Williamsbridge-Olinville
59696,108-02 FLATLANDS 9TH  STREET,2017-12-18,Residential,BROOKLYN,11236,40.640257,-73.882729,Canarsie
59697,132-26 89TH ST.,2017-11-02,Residential,QUEENS,11417,40.675709,-73.847777,Ozone Park
59699,1695 GRAND CONCOURSE,2017-07-25,Residential,BRONX,10453,40.845403,-73.910777,Mount Hope
59706,1558 BRYANT AVENUE,2017-10-12,Residential,BRONX,10460,40.833772,-73.886714,Crotona Park East
59711,1465 HOE AVENUE,2017-08-25,Residential,BRONX,10460,40.832419,-73.889607,Crotona Park East
59720,45-36 163RD STREET  2ND FLOOR,2017-08-16,Residential,QUEENS,11358,40.755257,-73.803751,East Flushing
59732,30-40 82ND STREET,2017-12-06,Residential,QUEENS,11370,40.760092,-73.886204,Jackson Heights
59735,229 SUMPTER STREET,2017-12-14,Residential,BROOKLYN,11233,40.680464,-73.915958,Ocean Hill
59738,80 DEKALB AVENUE,2017-07-03,Residential,BROOKLYN,11201,40.689864,-73.97972,Fort Greene
59753,3569 DEKALB AVENUE,2017-12-15,Residential,BRONX,10467,40.884184,-73.878979,Norwood
59756,823 E 49TH STREET,2017-07-26,Residential,BROOKLYN,11203,40.641188,-73.930255,East Flatbush-Farragut
59757,280 PARKHILL AVE.,2017-07-26,Residential,STATEN ISLAND,10304,40.612466,-74.083175,Grymes Hill-Clifton-Fox Hills
59760,105 EAST 168TH ST,2017-09-29,Residential,BRONX,10452,40.836362,-73.918157,West Concourse
59762,4030 BRONX BLVD.,2017-12-01,Residential,BRONX,10466,40.890589,-73.863314,Williamsbridge-Olinville
59763,1319 ST. LAWRENCE AVENUE,2017-12-18,Residential,BRONX,10472,40.833376,-73.867678,West Farms-Bronx River
59783,1645 GRAND AVE,2017-10-17,Residential,BRONX,10453,40.846985,-73.91513,University Heights-Morris Heights
59790,2181 BARNES AVENUE,2017-08-28,Residential,BRONX,10462,40.855985,-73.863834,Pelham Parkway
59804,575 EAST 168TH ST,2017-10-26,Residential,BRONX,10456,40.830565,-73.904281,Morrisania-Melrose
59805,2751 TENBROECK AVENUE,2017-10-12,Residential,BRONX,10469,40.866118,-73.85288,Allerton-Pelham Gardens
59809,1590 UNDERCLIFF AVE.,2017-07-24,Residential,BRONX,10453,40.848494,-73.922473,University Heights-Morris Heights
59815,2162 CROTONA AVENUE,2017-11-06,Residential,BRONX,10457,40.849763,-73.887099,East Tremont
59825,153-04 75 AVE,2017-08-17,Residential,QUEENS,11367,40.726061,-73.81347,Kew Gardens Hills
59844,88-25 148TH STREET,2017-12-19,Residential,QUEENS,11435,40.704848,-73.807899,Jamaica
59855,1870 CROTONA AVE.,2017-08-18,Residential,BRONX,10457,40.8439,-73.892407,East Tremont
59878,93 BUSH AVENUE,2017-08-29,Residential,STATEN ISLAND,10303,40.634459,-74.159047,Mariner's Harbor-Arlington-Port Ivory-Graniteville
59879,1670 EAST 174TH STRE ET,2017-10-10,Residential,BRONX,10472,40.834337,-73.873154,West Farms-Bronx River
59882,190-192 NORTH RAILRO AD AVE.A/K/A 194 NOR,2017-10-17,Residential,STATEN ISLAND,10304,40.598494,-74.08737,Old Town-Dongan Hills-South Beach
59887,38-11 97TH ST,2017-10-03,Residential,QUEENS,11368,40.749802,-73.868757,North Corona
59892,2425 LORILLARD PLACE,2017-11-28,Residential,BRONX,10458,40.857035,-73.888684,Belmont
59901,1360 EAST 224TH,2017-11-27,Residential,BRONX,10466,40.880009,-73.842159,Eastchester-Edenwald-Baychester
59903,500 W 170TH STREET,2017-07-25,Residential,MANHATTAN,10032,40.841155,-73.936265,Washington Heights South
59905,1725 EMMONS AVENUE,2017-11-16,Residential,BROOKLYN,11235,40.583377,-73.951258,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
59909,3435 OLINVILLE AVENUE,2017-08-29,Residential,BRONX,10467,40.876438,-73.868109,Williamsbridge-Olinville
59920,271 SULLIVAN PLACE,2017-10-18,Residential,BROOKLYN,11225,40.664623,-73.952135,Crown Heights South
59940,88-07 82ND AVENUE,2017-11-13,Residential,QUEENS,11385,40.703164,-73.858079,Glendale
59957,116-46 204TH ST,2017-10-23,Residential,QUEENS,11412,40.696196,-73.74898,St. Albans
59958,715 WEST 180TH STREE T,2017-12-05,Residential,MANHATTAN,10033,40.849669,-73.936984,Washington Heights South
59965,301 WEST 45TH STREET,2017-10-17,Residential,MANHATTAN,10036,40.759351,-73.988814,Clinton
59966,870 FREEMAN STREET,2017-11-21,Residential,BRONX,10459,40.830543,-73.894496,Morrisania-Melrose
59968,80-40 89TH AVENUE,2017-10-20,Residential,QUEENS,11421,40.688741,-73.86093,Woodhaven
59970,76 ROCKAWAY AVENUE,2017-09-15,Residential,BROOKLYN,11233,40.681139,-73.911418,Ocean Hill
59973,4585 PARK AVENUE,2017-08-07,Residential,BRONX,10458,40.856947,-73.893814,Fordham South
59983,350 CABRINI BLVD.,2017-10-12,Residential,MANHATTAN,10040,40.856649,-73.937151,Washington Heights North
59986,456 SCHENECTADY AVE,2017-12-14,Residential,BROOKLYN,11203,40.662693,-73.934493,Prospect Lefferts Gardens-Wingate
59988,3921 LYME AVENUE,2017-09-01,Residential,BROOKLYN,11224,40.577033,-74.008413,Seagate-Coney Island
59992,875 BOYNTON AVENUE,2017-11-15,Residential,BRONX,10473,40.821223,-73.87651,Soundview-Castle Hill-Clason Point-Harding Park
60000,414 AVENUE N,2017-08-28,Residential,BROOKLYN,11230,40.614386,-73.970721,Ocean Parkway South
60004,359 EAST 96TH STREET,2017-10-26,Residential,BROOKLYN,11212,40.658448,-73.918498,Rugby-Remsen Village
60011,420 EAST 102ND ST,2017-07-10,Commercial,MANHATTAN,10029,40.786718,-73.941138,East Harlem South
60012,624 HOWARD AVENUE,2017-08-14,Residential,BROOKLYN,11212,40.666721,-73.919663,Brownsville
60014,1018 VINCENT AVENUE,2017-09-19,Residential,BRONX,10465,40.833932,-73.820214,Schuylerville-Throgs Neck-Edgewater Park
60015,320 STERLING STREET,2017-07-24,Residential,BROOKLYN,11225,40.663162,-73.950176,Prospect Lefferts Gardens-Wingate
60019,610 EAST 20TH STREET,2017-12-12,Residential,MANHATTAN,10009,40.732928,-73.975255,Stuyvesant Town-Cooper Village
60022,3988 BRONXWOOD AVE,2017-11-01,Residential,BRONX,10466,40.886382,-73.85448,Williamsbridge-Olinville
60026,2017 CORNAGA AVENUE,2017-11-03,Residential,QUEENS,11691,40.602242,-73.754029,Far Rockaway-Bayswater
60030,3045 GODWIN TERRACE,2017-07-28,Residential,BRONX,10463,40.878759,-73.906273,Spuyten Duyvil-Kingsbridge
60033,1028 NEW YORK AVENUE,2017-11-28,Residential,BROOKLYN,11203,40.648144,-73.946389,Erasmus
60037,977 GRANT AVENUE,2017-12-01,Residential,BRONX,10456,40.828498,-73.917954,East Concourse-Concourse Village
60044,45 WEST 132ND STREET,2017-10-05,Residential,MANHATTAN,10037,40.811476,-73.940481,Central Harlem North-Polo Grounds
60050,2106 WALLACE AVENUE,2017-08-15,Residential,BRONX,10462,40.8534,-73.864836,Pelham Parkway
60059,9318 AVENUE K,2017-07-12,Residential,BROOKLYN,11236,40.638487,-73.899905,Canarsie
60064,57-40 SEABURY STREET    ROOM #2,2017-10-26,Residential,QUEENS,11373,40.732739,-73.874246,Elmhurst
60066,182 RALPH AVENUE,2017-10-19,Commercial,BROOKLYN,11233,40.683637,-73.92287,Stuyvesant Heights
60067,240 CENTRAL PARK SOUTH - APT. 17-E,2017-09-18,Residential,MANHATTAN,10019,40.767307,-73.980134,Midtown-Midtown South
60072,1771 MONROE AVENUE,2017-12-14,Residential,BRONX,10457,40.846168,-73.906539,Mount Hope
60083,322 EAST 61ST STREET,2017-09-12,Residential,MANHATTAN,10065,40.761347,-73.962238,Lenox Hill-Roosevelt Island
60085,88-05 MERRICK BLVD,2017-09-06,Residential,QUEENS,11432,40.708632,-73.79579,Jamaica
60086,4769 WHITE PLAINS RD,2017-12-07,Residential,BRONX,10470,40.90524,-73.849534,Woodlawn-Wakefield
60098,2244 BRONX PARK EAST,2017-12-05,Residential,BRONX,10467,40.858449,-73.870936,Bronxdale
60108,267 WEST 152 STREET,2017-11-06,Residential,MANHATTAN,10039,40.826957,-73.937999,Central Harlem North-Polo Grounds
60123,964 EAST 229TH STREET,2017-11-17,Residential,BRONX,10466,40.888233,-73.851406,Williamsbridge-Olinville
60126,135 OCEAN AVE,2017-11-13,Residential,BROOKLYN,11225,40.65959,-73.962656,Prospect Lefferts Gardens-Wingate
60137,1641 CANARSIE ROAD,2017-07-11,Residential,BROOKLYN,11236,40.632686,-73.893385,Canarsie
60156,14-60 BEACH CHANNEL DRIVE,2017-12-06,Residential,QUEENS,11691,40.609921,-73.753604,Far Rockaway-Bayswater
60157,201 DYCKMAN STREET,2017-10-16,Commercial,MANHATTAN,10040,40.864874,-73.926832,Marble Hill-Inwood
60168,431 ESSEX STREET,2017-07-10,Residential,BROOKLYN,11208,40.673342,-73.881536,East New York
60173,85 HOLLAND AVENUE,2017-08-23,Residential,STATEN ISLAND,10303,40.638543,-74.171232,Mariner's Harbor-Arlington-Port Ivory-Graniteville
60176,769 ARNOW AVENUE,2017-08-15,Residential,BRONX,10467,40.867854,-73.864644,Bronxdale
60178,832 CLARKSON AVENUE,2017-10-05,Commercial,BROOKLYN,11203,40.656619,-73.930686,Rugby-Remsen Village
60186,70 WEST 115TH ST,2017-08-10,Residential,MANHATTAN,10026,40.801036,-73.949516,Central Harlem South
60193,1102 EASTERN PARKWAY,2017-10-02,Residential,BROOKLYN,11213,40.668843,-73.932057,Crown Heights North
60198,478 WEST 159TH ST.,2017-11-21,Residential,MANHATTAN,10032,40.833672,-73.94011,Washington Heights South
60202,735 E. 242 STREET,2017-08-01,Residential,BRONX,10470,40.905543,-73.84865,Woodlawn-Wakefield
60211,625 W 57TH STREET - APT 2003,2017-12-12,Residential,MANHATTAN,10019,40.771289,-73.9937,Clinton
60212,52 WEST 119TH STREET,2017-09-08,Residential,MANHATTAN,10026,40.803266,-73.946654,Central Harlem South
60221,54 HOWARD AVENUE,2017-11-28,Commercial,BROOKLYN,11221,40.686814,-73.920782,Stuyvesant Heights
60226,2 EAST 181ST STREET,2017-10-25,Commercial,BRONX,10453,40.855719,-73.905452,Mount Hope
60239,161-05 BAISLEY BLVD,2017-10-30,Residential,QUEENS,11434,40.677237,-73.781123,Baisley Park
60242,41 WEST 86TH STREET,2017-10-18,Residential,MANHATTAN,10024,40.785975,-73.970934,Upper West Side
60268,500 WEST 42ND STREET,2017-12-04,Residential,MANHATTAN,10036,40.759668,-73.995593,Hudson Yards-Chelsea-Flatiron-Union Square
60279,1056 SHERMAN AVENUE,2017-08-15,Residential,BRONX,10456,40.830559,-73.917774,East Concourse-Concourse Village
60280,1314 NELSON AVENUE,2017-09-21,Residential,BRONX,10452,40.840167,-73.923646,Highbridge
60285,719 E. 213TH STREET,2017-08-04,Residential,BRONX,10467,40.878942,-73.864361,Williamsbridge-Olinville
60298,1132 EAST 101ST ST,2017-09-22,Residential,BROOKLYN,11236,40.641719,-73.893281,Canarsie
60309,1141 TIFFANY STREET,2017-09-11,Residential,BRONX,10459,40.82683,-73.894964,Longwood
60310,1355 EAST 224TH STREET,2017-10-06,Residential,BRONX,10466,40.880064,-73.842184,Eastchester-Edenwald-Baychester
60314,605 EAST 16TH STREET,2017-10-20,Residential,BROOKLYN,11226,40.635403,-73.962367,Flatbush
60318,555 WEST 151ST STREET A/K/A 3660 BROADWAY,2017-07-26,Residential,MANHATTAN,10031,40.829648,-73.9463,Hamilton Heights
60322,5401 CHURCH AVENUE,2017-12-12,Residential,BROOKLYN,11203,40.652409,-73.926405,Rugby-Remsen Village
60334,214 HULL STREET,2017-10-03,Residential,BROOKLYN,11233,40.679969,-73.907068,Ocean Hill
60337,55 OCEAN AVENUE,2017-08-24,Residential,BROOKLYN,11225,40.661534,-73.962969,Prospect Lefferts Gardens-Wingate
60345,1797 LEXINGTON AVE,2017-08-14,Residential,MANHATTAN,10029,40.795797,-73.943673,East Harlem South
60346,685 NOSTRAND AVENUE,2017-10-26,Residential,BROOKLYN,11216,40.673817,-73.950117,Crown Heights North
60347,102-10 66TH ROAD    UNIT 9C,2017-07-12,Residential,QUEENS,11375,40.728526,-73.851538,Forest Hills
60350,411 LAFAYETTE AVENUE,2017-12-08,Residential,BROOKLYN,11238,40.68901,-73.958955,Bedford
60351,845 COLUMBUS AVENUE,2017-08-17,Residential,MANHATTAN,10025,40.796398,-73.964934,Upper West Side
60353,330 WEST 58TH STREET,2017-11-22,Commercial,MANHATTAN,10019,40.767824,-73.983408,Clinton
60357,71-69 70TH STREET,2017-08-28,Residential,QUEENS,11385,40.70393,-73.881806,Glendale
60378,684 JEFFERSON AVENUE,2017-08-09,Residential,BROOKLYN,11221,40.685533,-73.930429,Stuyvesant Heights
60382,621 MANIDA STREET,2017-08-17,Residential,BRONX,10474,40.812586,-73.887906,Hunts Point
60412,1123 BROADWAY SUITE 617,2017-12-20,Commercial,MANHATTAN,10010,40.743254,-73.989123,Hudson Yards-Chelsea-Flatiron-Union Square
60418,1905 SECOND AVENUE,2017-10-25,Residential,MANHATTAN,10029,40.785579,-73.946141,East Harlem South
60426,1452 BEACH AVENUE,2017-12-14,Residential,BRONX,10460,40.83657,-73.867079,West Farms-Bronx River
60432,149-39 83RD STREET,2017-07-12,Residential,QUEENS,11414,40.669004,-73.851981,Lindenwood-Howard Beach
60439,585 BLAKE AVENUE,2017-08-23,Residential,BROOKLYN,11207,40.667475,-73.897309,East New York (Pennsylvania Ave)
60441,1408 NEW YORK AVENUE,2017-11-29,Residential,BROOKLYN,11210,40.638289,-73.94533,Flatbush
60452,20-57 SEAGIRT BOULEVARD,2017-08-10,Residential,QUEENS,11691,40.595237,-73.756521,Far Rockaway-Bayswater
60455,1652 DRUMGOOLE RD. EAST,2017-11-21,Residential,STATEN ISLAND,10309,40.530373,-74.207665,Rossville-Woodrow
60457,405 EAST 54TH STREET,2017-08-16,Residential,MANHATTAN,10022,40.756223,-73.963923,Turtle Bay-East Midtown
60484,250 EAST 29TH STREET,2017-11-16,Residential,BROOKLYN,11226,40.643844,-73.949812,Erasmus
60485,1462 TAYLOR AVENUE,2017-12-11,Residential,BRONX,10460,40.836618,-73.866211,West Farms-Bronx River
60488,23-22 130TH ST  2ND FLOOR,2017-08-28,Residential,QUEENS,11356,40.778052,-73.838906,College Point
60493,64 EAST 57TH STREET,2017-11-09,Residential,BROOKLYN,11203,40.65474,-73.923916,Rugby-Remsen Village
60503,2487 DAVIDSON AVENUE,2017-11-01,Residential,BRONX,10468,40.863722,-73.901544,Kingsbridge Heights
60515,1088 ANDERSON AVENUE,2017-09-26,Residential,BRONX,10452,40.834484,-73.925474,Highbridge
60517,345 SCHENCK AVENUE,2017-11-20,Residential,BROOKLYN,11207,40.672369,-73.888347,East New York
60519,876 EAST 180TH STREET,2017-10-24,Residential,BRONX,10460,40.845244,-73.882979,East Tremont
60524,1822 DAVIDSON AVENUE,2017-09-22,Residential,BRONX,10453,40.849743,-73.912007,University Heights-Morris Heights
60527,79 SUNNYSIDE AVE.,2017-09-13,Residential,BROOKLYN,11207,40.681022,-73.893398,Cypress Hills-City Line
60530,2440 EAST 29TH ST,2017-09-13,Residential,BROOKLYN,11235,40.592765,-73.941468,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
60535,250 EAST 144TH ST,2017-12-12,Residential,BRONX,10451,40.815682,-73.924935,Mott Haven-Port Morris
60539,370 BROOK AVENUE,2017-09-12,Residential,BRONX,10454,40.810674,-73.917405,Mott Haven-Port Morris
60546,2072 EAST 63RD ST,2017-10-02,Residential,BROOKLYN,11234,40.616193,-73.913417,Georgetown-Marine Park-Bergen Beach-Mill Basin
60548,367 EAST 53RD STREET,2017-08-28,Residential,BROOKLYN,11203,40.651026,-73.927362,Rugby-Remsen Village
60557,33-08 CRESCENT  STREET,2017-09-28,Residential,QUEENS,11106,40.762654,-73.929182,Astoria
60564,150 HAWTHORNE STREET,2017-12-18,Residential,BROOKLYN,11225,40.657529,-73.955215,Prospect Lefferts Gardens-Wingate
60578,344 KNICKERBOCKER AV ENUE,2017-12-18,Residential,BROOKLYN,11237,40.700953,-73.922136,Bushwick North
60579,1878 HARRISON AVENUE,2017-07-17,Residential,BRONX,10453,40.852046,-73.912206,University Heights-Morris Heights
60607,90-05 161ST ST,2017-07-07,Residential,QUEENS,11432,40.705207,-73.799256,Jamaica
60616,11-32 BAYPORT PLACE,2017-11-17,Residential,QUEENS,11691,40.604793,-73.749734,Far Rockaway-Bayswater
60624,330 EAST 26TH STREET,2017-11-27,Residential,MANHATTAN,10010,40.739135,-73.977981,Murray Hill-Kips Bay
60650,8 WEST 118TH STREET,2017-09-05,Residential,MANHATTAN,10026,40.80222,-73.94612,Central Harlem South
60655,1047 BRIGHTON BEACH AVENUE,2017-09-05,Residential,BROOKLYN,11235,40.578293,-73.958011,Brighton Beach
60668,486 EAST 165TH ST,2017-12-05,Residential,BRONX,10456,40.826858,-73.908904,Morrisania-Melrose
60675,1544 CONEY ISLAND AVE STOREFRONT &BSMT,2017-08-07,Commercial,BROOKLYN,11230,40.619618,-73.964209,Ocean Parkway South
60679,702 ROCKAWAY AVENUE,2017-08-10,Residential,BROOKLYN,11212,40.662769,-73.908984,Brownsville
60691,1685 RANDALL AVENUE,2017-11-03,Residential,BRONX,10473,40.816635,-73.86705,Soundview-Castle Hill-Clason Point-Harding Park
60699,380 SOUTH 4TH STREET,2017-09-25,Residential,BROOKLYN,11211,40.708136,-73.952652,North Side-South Side
60711,105 HAWKSTONE STREET,2017-09-11,Residential,BRONX,10452,40.842734,-73.91318,West Concourse
60712,2175 CEDAR AVENUE,2017-10-18,Residential,BRONX,10468,40.860663,-73.913243,University Heights-Morris Heights
60713,3661 VARIAN AVENUE,2017-10-11,Residential,BRONX,10466,40.886418,-73.834314,Eastchester-Edenwald-Baychester
60718,395 JEFFERSON AVENUE,2017-12-08,Residential,BROOKLYN,11221,40.684189,-73.942238,Bedford
60720,655 EAST 224TH STREET,2017-09-29,Residential,BRONX,10467,40.887599,-73.862391,Williamsbridge-Olinville
60722,255 MILL ROAD,2017-12-11,Residential,STATEN ISLAND,10306,40.562953,-74.111193,Oakwood-Oakwood Beach
60746,133 BEACH 56TH PLACE,2017-08-18,Residential,QUEENS,11692,40.591272,-73.786165,Hammels-Arverne-Edgemere
60753,175 SARATOGA AVENUE,2017-08-29,Residential,BROOKLYN,11233,40.680564,-73.916715,Ocean Hill
60765,245-249 EAST 110TH S TREET,2017-12-05,Residential,MANHATTAN,10029,40.793701,-73.941764,East Harlem North
60770,2427 WEBSTER AVENUE,2017-12-14,Residential,BRONX,10458,40.859515,-73.89347,Bedford Park-Fordham North
60802,60 EAST 93RD STREET,2017-09-26,Residential,BROOKLYN,11212,40.662494,-73.927007,Rugby-Remsen Village
60818,1949 20TH DRIVE,2017-12-18,Residential,BROOKLYN,11214,40.599746,-74.004797,Bath Beach
60823,33-33 82ND STREET,2017-10-25,Residential,QUEENS,11372,40.754879,-73.885235,Jackson Heights
60836,1381 STERLING PLACE,2017-08-16,Residential,BROOKLYN,11213,40.671582,-73.932696,Crown Heights North
60842,3764 BRONX BLVD.,2017-08-21,Residential,BRONX,10467,40.883981,-73.866196,Williamsbridge-Olinville
60847,145 NICHOLS AVENUE,2017-08-29,Residential,BROOKLYN,11208,40.687192,-73.86928,Cypress Hills-City Line
60849,518 W 152ND STREET,2017-11-16,Residential,MANHATTAN,10031,40.829942,-73.945097,Hamilton Heights
60850,1769 VYSE AVENUE,2017-11-03,Residential,BRONX,10460,40.837226,-73.885707,Crotona Park East
60852,93-23 218TH ST,2017-12-14,Residential,QUEENS,11428,40.720978,-73.739052,Queens Village
60862,842 BECK STREET,2017-10-24,Residential,BRONX,10459,40.817991,-73.897001,Longwood
60873,451 KINGSTON AVENUE,2017-09-29,Residential,BROOKLYN,11225,40.663504,-73.942746,Crown Heights South
60883,3025 GODWIN TERRACE,2017-11-21,Residential,BRONX,10463,40.878331,-73.906574,Spuyten Duyvil-Kingsbridge
60887,232 EAST 165TH STREET,2017-12-14,Residential,BRONX,10456,40.829848,-73.917761,East Concourse-Concourse Village
60897,615 WEST 173RD ST.,2017-07-11,Residential,MANHATTAN,10033,40.844466,-73.93829,Washington Heights South
60910,3034 CRUGER AVENUE,2017-07-25,Residential,BRONX,10468,40.870161,-73.86618,Bronxdale
60926,91-12 175TH ST,2017-12-14,Residential,QUEENS,11432,40.708957,-73.786181,Jamaica
60933,41-47 75TH STREET - 3RD FLOOR,2017-08-30,Residential,QUEENS,11373,40.744327,-73.889984,Elmhurst
60938,541 WEST 29TH STREET,2017-07-28,Commercial,MANHATTAN,10001,40.752059,-74.002862,Hudson Yards-Chelsea-Flatiron-Union Square
60947,50 NORWOOD AVENUE,2017-08-10,Residential,BROOKLYN,11208,40.684846,-73.879929,Cypress Hills-City Line
60952,3501 FOSTER AVENUE,2017-12-13,Residential,BROOKLYN,11210,40.638941,-73.943016,East Flatbush-Farragut
60955,176 ROCKAWAY AVENUE,2017-10-26,Commercial,BROOKLYN,11233,40.677098,-73.910865,Ocean Hill
60956,1030 55TH STREET,2017-07-20,Residential,BROOKLYN,11219,40.635066,-74.001257,Borough Park
60976,3320 AVE H,2017-12-18,Residential,BROOKLYN,11210,40.631847,-73.944344,Flatlands
60981,733 PROSPECT AVENUE,2017-10-05,Residential,BRONX,10455,40.816879,-73.902791,Melrose South-Mott Haven North
60987,92 GELSTON AVENUE,2017-12-18,Residential,BROOKLYN,11209,40.619028,-74.027052,Bay Ridge
60999,1985 MORRIS AVENUE,2017-09-22,Residential,BRONX,10453,40.851381,-73.907208,Mount Hope
61005,220 WEST 167TH STREET,2017-08-07,Residential,BRONX,10452,40.838482,-73.928014,Highbridge
61006,2032 E 177TH ST A/K/ A 2032 CROSS BRONX EXPRESSWAY,2017-11-22,Residential,BRONX,10472,40.831685,-73.856168,Westchester-Unionport
61010,601 EAST 163RD ST,2017-09-14,Residential,BRONX,10456,40.823789,-73.90759,Morrisania-Melrose
61017,1669 UNIVERSITY AVENUE,2017-10-27,Residential,BRONX,10453,40.848568,-73.918117,University Heights-Morris Heights
61020,1721 GRAND AVENUE,2017-09-08,Residential,BRONX,10453,40.849207,-73.913547,University Heights-Morris Heights
61025,32-54 81ST STREET,2017-09-15,Residential,QUEENS,11370,40.756447,-73.886488,Jackson Heights
61029,75 CABRINI BOULEVARD,2017-07-25,Residential,MANHATTAN,10033,40.850717,-73.940471,Washington Heights South
61048,1551 SHERIDAN AVENUE,2017-11-14,Residential,BRONX,10457,40.842019,-73.911081,East Concourse-Concourse Village
61051,180 BEACH 117TH ST,2017-07-26,Residential,QUEENS,11694,40.578958,-73.837773,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel
61052,20-30 MERLE PLACE,2017-09-27,Residential,STATEN ISLAND,10305,40.606739,-74.068589,Stapleton-Rosebank
61054,275 WEST 144TH STREE T  AKA 2710 FREDERIC,2017-11-14,Residential,MANHATTAN,10030,40.822005,-73.942007,Central Harlem North-Polo Grounds
61065,506 W. 151ST STREET,2017-07-03,Residential,MANHATTAN,10031,40.829239,-73.945372,Hamilton Heights
61070,285 MOTT STREET,2017-08-14,Residential,MANHATTAN,10012,40.724164,-73.994426,SoHo-TriBeCa-Civic Center-Little Italy
61082,938 DUMONT AVENUE,2017-08-24,Residential,BROOKLYN,11207,40.667846,-73.883946,East New York
61084,70 LENOX AVE,2017-08-14,Residential,MANHATTAN,10026,40.800288,-73.95094,Central Harlem South
61089,1154 229TH DRIVE  SOUTH,2017-07-21,Residential,BRONX,10466,40.885138,-73.845746,Eastchester-Edenwald-Baychester
61090,945 EAST 174TH ST,2017-07-14,Residential,BRONX,10460,40.836892,-73.886289,Crotona Park East
61097,443 FOSTER AVENUE,2017-10-20,Residential,BROOKLYN,11230,40.629486,-73.972638,Flatbush
61104,283 EAST 95TH ST.,2017-12-06,Residential,BROOKLYN,11212,40.659605,-73.921297,Rugby-Remsen Village
61114,930 EAST 227TH STREET,2017-12-13,Residential,BRONX,10466,40.887047,-73.852891,Williamsbridge-Olinville
61116,4020 LACONIA AVENUE,2017-12-07,Residential,BRONX,10466,40.885638,-73.848334,Eastchester-Edenwald-Baychester
61118,32-28 137TH ST   UNIT 2B,2017-08-08,Residential,QUEENS,11354,40.767585,-73.830696,Flushing
61131,283 EAST 95TH ST.,2017-12-06,Residential,BROOKLYN,11212,40.659605,-73.921297,Rugby-Remsen Village
61135,2029 SECOND AVENUE,2017-07-25,Residential,MANHATTAN,10029,40.789473,-73.943288,East Harlem South
61147,1088 ANDERSON AVENUE,2017-08-21,Residential,BRONX,10452,40.834484,-73.925474,Highbridge
61151,2820 BAILEY AVENUE,2017-12-11,Residential,BRONX,10463,40.87379,-73.90526,Van Cortlandt Village
61157,460 GRAND STREET,2017-10-13,Residential,MANHATTAN,10002,40.715267,-73.98442,Lower East Side
61161,2078 SECOND AVENUE 20B,2017-07-31,Residential,MANHATTAN,10029,40.791036,-73.942124,East Harlem South
61165,115-18 116TH STREET,2017-11-30,Residential,QUEENS,11420,40.67629,-73.822023,South Ozone Park
61174,1273 CLAY AVENUE,2017-11-30,Residential,BRONX,10456,40.83391,-73.909748,East Concourse-Concourse Village
61176,250 E. GUNHILL RD.,2017-08-17,Residential,BRONX,10467,40.879919,-73.876087,Norwood
61177,366 EAST 28TH STREET,2017-08-11,Residential,BROOKLYN,11226,40.641701,-73.950523,Erasmus
61180,1675 GRAND CONCOURSE,2017-08-08,Residential,BRONX,10452,40.844402,-73.911526,Mount Hope
61187,63-42 FRESH POND RD 1ST FLOOR,2017-11-17,Residential,QUEENS,11385,40.710836,-73.899641,Ridgewood
61198,1071 TINTON AVE,2017-07-12,Residential,BRONX,10456,40.825766,-73.901874,Morrisania-Melrose
61203,50 WEST 112TH STREET,2017-08-07,Residential,MANHATTAN,10026,40.79894,-73.950291,Central Harlem South
61214,1000 FREEMAN STREET,2017-12-04,Residential,BRONX,10459,40.82931,-73.887592,Morrisania-Melrose
61218,40-43 99TH STREET,2017-10-04,Residential,QUEENS,11368,40.748751,-73.866128,North Corona
61231,424 MELROSE STREET,2017-08-16,Residential,BROOKLYN,11237,40.705144,-73.926599,Bushwick North
61253,428-430 LAFAYETTE ST REET,2017-10-13,Commercial,MANHATTAN,10003,40.729039,-73.992153,West Village
61257,1545 RHINELANDER AVE,2017-07-27,Residential,BRONX,10461,40.855922,-73.842325,Pelham Parkway
61258,41-26 73RD STREET,2017-07-13,Residential,QUEENS,11377,40.744395,-73.891879,Elmhurst-Maspeth
61260,1830 FIRST AVENUE,2017-07-25,Residential,MANHATTAN,10128,40.782381,-73.945342,Yorkville
61267,958 PROSPECT AVENUE,2017-11-09,Residential,BRONX,10459,40.822698,-73.900354,Longwood
